pT,acc,classifier,blur
28.975082397460938,0.7737137675285339,Latent Space Pooled Hybrid Classifier,0.1
28.99140739440918,0.9338170886039734,Latent Space Pooled Hybrid Classifier,0.1
29.046987533569336,0.5364792346954346,Latent Space Pooled Hybrid Classifier,0.1
29.04897689819336,0.8766549825668335,Latent Space Pooled Hybrid Classifier,0.1
29.060338973999023,0.8556941747665405,Latent Space Pooled Hybrid Classifier,0.1
29.069543838500977,0.9090266227722168,Latent Space Pooled Hybrid Classifier,0.1
29.07460594177246,0.8302527666091919,Latent Space Pooled Hybrid Classifier,0.1
29.082632064819336,0.7340142726898193,Latent Space Pooled Hybrid Classifier,0.1
29.089017868041992,0.45297771692276,Latent Space Pooled Hybrid Classifier,0.1
29.103418350219727,0.8338841199874878,Latent Space Pooled Hybrid Classifier,0.1
29.129589080810547,0.8582128286361694,Latent Space Pooled Hybrid Classifier,0.1
29.13471031188965,0.8255677819252014,Latent Space Pooled Hybrid Classifier,0.1
29.1403865814209,0.30167776346206665,Latent Space Pooled Hybrid Classifier,0.1
29.1447811126709,0.7342991232872009,Latent Space Pooled Hybrid Classifier,0.1
29.148521423339844,0.8013483881950378,Latent Space Pooled Hybrid Classifier,0.1
29.16394805908203,0.8135191798210144,Latent Space Pooled Hybrid Classifier,0.1
29.18035316467285,0.7814126014709473,Latent Space Pooled Hybrid Classifier,0.1
29.185766220092773,0.7187627553939819,Latent Space Pooled Hybrid Classifier,0.1
29.200342178344727,0.9302193522453308,Latent Space Pooled Hybrid Classifier,0.1
29.212865829467773,0.47637051343917847,Latent Space Pooled Hybrid Classifier,0.1
29.22069549560547,0.7909282445907593,Latent Space Pooled Hybrid Classifier,0.1
29.240896224975586,0.5237468481063843,Latent Space Pooled Hybrid Classifier,0.1
29.24222755432129,0.6924477219581604,Latent Space Pooled Hybrid Classifier,0.1
29.242374420166016,0.16042298078536987,Latent Space Pooled Hybrid Classifier,0.1
29.25314712524414,0.26934945583343506,Latent Space Pooled Hybrid Classifier,0.1
29.25885009765625,0.09707844257354736,Latent Space Pooled Hybrid Classifier,0.1
29.267288208007812,0.8281960487365723,Latent Space Pooled Hybrid Classifier,0.1
29.27068328857422,0.9792979955673218,Latent Space Pooled Hybrid Classifier,0.1
29.28184700012207,0.8451799750328064,Latent Space Pooled Hybrid Classifier,0.1
29.285825729370117,0.11649882793426514,Latent Space Pooled Hybrid Classifier,0.1
29.294240951538086,0.8614028692245483,Latent Space Pooled Hybrid Classifier,0.1
29.305238723754883,0.19262737035751343,Latent Space Pooled Hybrid Classifier,0.1
29.31325340270996,0.48822206258773804,Latent Space Pooled Hybrid Classifier,0.1
29.322233200073242,0.6580265760421753,Latent Space Pooled Hybrid Classifier,0.1
29.330577850341797,0.7098872661590576,Latent Space Pooled Hybrid Classifier,0.1
29.332176208496094,0.8316465616226196,Latent Space Pooled Hybrid Classifier,0.1
29.34539031982422,0.838895857334137,Latent Space Pooled Hybrid Classifier,0.1
29.349050521850586,0.5856479406356812,Latent Space Pooled Hybrid Classifier,0.1
29.35567283630371,0.9471584558486938,Latent Space Pooled Hybrid Classifier,0.1
29.36227035522461,0.8752670884132385,Latent Space Pooled Hybrid Classifier,0.1
29.367490768432617,0.19936496019363403,Latent Space Pooled Hybrid Classifier,0.1
29.369247436523438,0.8793572187423706,Latent Space Pooled Hybrid Classifier,0.1
29.380556106567383,0.13949847221374512,Latent Space Pooled Hybrid Classifier,0.1
29.40268898010254,0.3986407518386841,Latent Space Pooled Hybrid Classifier,0.1
29.40755271911621,0.7132174372673035,Latent Space Pooled Hybrid Classifier,0.1
29.411069869995117,0.8885014653205872,Latent Space Pooled Hybrid Classifier,0.1
29.43671226501465,0.7472047209739685,Latent Space Pooled Hybrid Classifier,0.1
29.44784927368164,0.8303537368774414,Latent Space Pooled Hybrid Classifier,0.1
29.462003707885742,0.5634223222732544,Latent Space Pooled Hybrid Classifier,0.1
29.488935470581055,0.8392430543899536,Latent Space Pooled Hybrid Classifier,0.1
29.53765296936035,0.23604607582092285,Latent Space Pooled Hybrid Classifier,0.1
29.538293838500977,0.7434104681015015,Latent Space Pooled Hybrid Classifier,0.1
29.55191421508789,0.9010347723960876,Latent Space Pooled Hybrid Classifier,0.1
29.572132110595703,0.7260741591453552,Latent Space Pooled Hybrid Classifier,0.1
29.601404190063477,0.1763296127319336,Latent Space Pooled Hybrid Classifier,0.1
29.607675552368164,0.5523099899291992,Latent Space Pooled Hybrid Classifier,0.1
29.632204055786133,0.8185475468635559,Latent Space Pooled Hybrid Classifier,0.1
29.649188995361328,0.6602246761322021,Latent Space Pooled Hybrid Classifier,0.1
29.664566040039062,0.8384193181991577,Latent Space Pooled Hybrid Classifier,0.1
29.730060577392578,0.2744602560997009,Latent Space Pooled Hybrid Classifier,0.1
29.735639572143555,0.6815037727355957,Latent Space Pooled Hybrid Classifier,0.1
29.74678611755371,0.7956762909889221,Latent Space Pooled Hybrid Classifier,0.1
29.767671585083008,0.8889614939689636,Latent Space Pooled Hybrid Classifier,0.1
29.77806854248047,0.6447509527206421,Latent Space Pooled Hybrid Classifier,0.1
29.783193588256836,0.7642508745193481,Latent Space Pooled Hybrid Classifier,0.1
29.798091888427734,0.8325936198234558,Latent Space Pooled Hybrid Classifier,0.1
29.799657821655273,0.22848397493362427,Latent Space Pooled Hybrid Classifier,0.1
29.804906845092773,0.7505359053611755,Latent Space Pooled Hybrid Classifier,0.1
29.89519691467285,0.21860194206237793,Latent Space Pooled Hybrid Classifier,0.1
29.895965576171875,0.738410472869873,Latent Space Pooled Hybrid Classifier,0.1
29.903533935546875,0.3078252077102661,Latent Space Pooled Hybrid Classifier,0.1
29.915945053100586,0.6593561172485352,Latent Space Pooled Hybrid Classifier,0.1
29.92223358154297,0.8587369322776794,Latent Space Pooled Hybrid Classifier,0.1
29.928312301635742,0.9208291172981262,Latent Space Pooled Hybrid Classifier,0.1
29.933578491210938,0.5055384635925293,Latent Space Pooled Hybrid Classifier,0.1
29.933916091918945,0.9085411429405212,Latent Space Pooled Hybrid Classifier,0.1
29.942033767700195,0.4524434208869934,Latent Space Pooled Hybrid Classifier,0.1
29.95608139038086,0.6804224252700806,Latent Space Pooled Hybrid Classifier,0.1
29.973918914794922,0.24465996026992798,Latent Space Pooled Hybrid Classifier,0.1
29.97498321533203,0.6066412925720215,Latent Space Pooled Hybrid Classifier,0.1
29.99799156188965,0.9593247175216675,Latent Space Pooled Hybrid Classifier,0.1
30.004777908325195,0.7601614594459534,Latent Space Pooled Hybrid Classifier,0.1
30.025741577148438,0.17083847522735596,Latent Space Pooled Hybrid Classifier,0.1
30.027523040771484,0.810798704624176,Latent Space Pooled Hybrid Classifier,0.1
30.035306930541992,0.3862473964691162,Latent Space Pooled Hybrid Classifier,0.1
30.046831130981445,0.13230788707733154,Latent Space Pooled Hybrid Classifier,0.1
30.059852600097656,0.8318946361541748,Latent Space Pooled Hybrid Classifier,0.1
30.06524085998535,0.8647858500480652,Latent Space Pooled Hybrid Classifier,0.1
30.069576263427734,0.7490202784538269,Latent Space Pooled Hybrid Classifier,0.1
30.07063102722168,0.9519957900047302,Latent Space Pooled Hybrid Classifier,0.1
30.089393615722656,0.09522271156311035,Latent Space Pooled Hybrid Classifier,0.1
30.097360610961914,0.9137586951255798,Latent Space Pooled Hybrid Classifier,0.1
30.145160675048828,0.8801423907279968,Latent Space Pooled Hybrid Classifier,0.1
30.14697265625,0.9450848698616028,Latent Space Pooled Hybrid Classifier,0.1
30.147558212280273,0.1941068172454834,Latent Space Pooled Hybrid Classifier,0.1
30.167295455932617,0.6652756333351135,Latent Space Pooled Hybrid Classifier,0.1
30.171493530273438,0.4637313485145569,Latent Space Pooled Hybrid Classifier,0.1
30.173622131347656,0.7500327825546265,Latent Space Pooled Hybrid Classifier,0.1
30.179685592651367,0.8277618288993835,Latent Space Pooled Hybrid Classifier,0.1
30.187387466430664,0.862746000289917,Latent Space Pooled Hybrid Classifier,0.1
30.189544677734375,0.7855928540229797,Latent Space Pooled Hybrid Classifier,0.1
30.195241928100586,0.539548933506012,Latent Space Pooled Hybrid Classifier,0.1
30.20743751525879,0.5845659971237183,Latent Space Pooled Hybrid Classifier,0.1
30.211246490478516,0.17883771657943726,Latent Space Pooled Hybrid Classifier,0.1
30.22908592224121,0.8746276497840881,Latent Space Pooled Hybrid Classifier,0.1
30.236753463745117,0.11195027828216553,Latent Space Pooled Hybrid Classifier,0.1
30.257661819458008,0.26019471883773804,Latent Space Pooled Hybrid Classifier,0.1
30.259023666381836,0.7991711497306824,Latent Space Pooled Hybrid Classifier,0.1
30.26118278503418,0.9502378702163696,Latent Space Pooled Hybrid Classifier,0.1
30.27444839477539,0.7987003922462463,Latent Space Pooled Hybrid Classifier,0.1
30.2802791595459,0.9568452835083008,Latent Space Pooled Hybrid Classifier,0.1
30.348073959350586,0.9109160304069519,Latent Space Pooled Hybrid Classifier,0.1
30.369997024536133,0.7281553745269775,Latent Space Pooled Hybrid Classifier,0.1
30.379064559936523,0.7830783724784851,Latent Space Pooled Hybrid Classifier,0.1
30.380416870117188,0.8107766509056091,Latent Space Pooled Hybrid Classifier,0.1
30.385147094726562,0.8581898808479309,Latent Space Pooled Hybrid Classifier,0.1
30.38782501220703,0.2857116460800171,Latent Space Pooled Hybrid Classifier,0.1
30.39263343811035,0.8053737878799438,Latent Space Pooled Hybrid Classifier,0.1
30.39311981201172,0.13431578874588013,Latent Space Pooled Hybrid Classifier,0.1
30.394207000732422,0.947497546672821,Latent Space Pooled Hybrid Classifier,0.1
30.412614822387695,0.15726929903030396,Latent Space Pooled Hybrid Classifier,0.1
30.455646514892578,0.4782189130783081,Latent Space Pooled Hybrid Classifier,0.1
30.463171005249023,0.2973068356513977,Latent Space Pooled Hybrid Classifier,0.1
30.468460083007812,0.5920851826667786,Latent Space Pooled Hybrid Classifier,0.1
30.48276710510254,0.8915108442306519,Latent Space Pooled Hybrid Classifier,0.1
30.48475456237793,0.24264222383499146,Latent Space Pooled Hybrid Classifier,0.1
30.49164581298828,0.7635253071784973,Latent Space Pooled Hybrid Classifier,0.1
30.49546241760254,0.6412801742553711,Latent Space Pooled Hybrid Classifier,0.1
30.50566864013672,0.759440004825592,Latent Space Pooled Hybrid Classifier,0.1
30.5123291015625,0.41956472396850586,Latent Space Pooled Hybrid Classifier,0.1
30.516206741333008,0.10309231281280518,Latent Space Pooled Hybrid Classifier,0.1
30.543947219848633,0.8891322612762451,Latent Space Pooled Hybrid Classifier,0.1
30.563982009887695,0.5022591352462769,Latent Space Pooled Hybrid Classifier,0.1
30.576515197753906,0.7313257455825806,Latent Space Pooled Hybrid Classifier,0.1
30.616493225097656,0.6931249499320984,Latent Space Pooled Hybrid Classifier,0.1
30.616724014282227,0.52815842628479,Latent Space Pooled Hybrid Classifier,0.1
30.62190055847168,0.939652144908905,Latent Space Pooled Hybrid Classifier,0.1
30.629638671875,0.6615393757820129,Latent Space Pooled Hybrid Classifier,0.1
30.639911651611328,0.33739787340164185,Latent Space Pooled Hybrid Classifier,0.1
30.653430938720703,0.8211240768432617,Latent Space Pooled Hybrid Classifier,0.1
30.65544319152832,0.8613924980163574,Latent Space Pooled Hybrid Classifier,0.1
30.690095901489258,0.8775820136070251,Latent Space Pooled Hybrid Classifier,0.1
30.717193603515625,0.3925204277038574,Latent Space Pooled Hybrid Classifier,0.1
30.722360610961914,0.3456934690475464,Latent Space Pooled Hybrid Classifier,0.1
30.73046112060547,0.5818318128585815,Latent Space Pooled Hybrid Classifier,0.1
30.73621368408203,0.13977199792861938,Latent Space Pooled Hybrid Classifier,0.1
30.77305793762207,0.832908034324646,Latent Space Pooled Hybrid Classifier,0.1
30.77875518798828,0.3087080717086792,Latent Space Pooled Hybrid Classifier,0.1
30.801929473876953,0.16076093912124634,Latent Space Pooled Hybrid Classifier,0.1
30.80446434020996,0.6411470770835876,Latent Space Pooled Hybrid Classifier,0.1
30.811630249023438,0.5380275249481201,Latent Space Pooled Hybrid Classifier,0.1
30.829330444335938,0.7602505683898926,Latent Space Pooled Hybrid Classifier,0.1
30.83131217956543,0.7443071603775024,Latent Space Pooled Hybrid Classifier,0.1
30.85065460205078,0.2676805853843689,Latent Space Pooled Hybrid Classifier,0.1
30.854900360107422,0.781156599521637,Latent Space Pooled Hybrid Classifier,0.1
30.8573055267334,0.32656025886535645,Latent Space Pooled Hybrid Classifier,0.1
30.857465744018555,0.3834080100059509,Latent Space Pooled Hybrid Classifier,0.1
30.859210968017578,0.63987135887146,Latent Space Pooled Hybrid Classifier,0.1
30.865678787231445,0.35616612434387207,Latent Space Pooled Hybrid Classifier,0.1
30.87487030029297,0.4761103391647339,Latent Space Pooled Hybrid Classifier,0.1
30.878372192382812,0.787878692150116,Latent Space Pooled Hybrid Classifier,0.1
30.8835391998291,0.8723574876785278,Latent Space Pooled Hybrid Classifier,0.1
30.893373489379883,0.7090311050415039,Latent Space Pooled Hybrid Classifier,0.1
30.898178100585938,0.8020428419113159,Latent Space Pooled Hybrid Classifier,0.1
30.905452728271484,0.7633665800094604,Latent Space Pooled Hybrid Classifier,0.1
30.9121036529541,0.3815683126449585,Latent Space Pooled Hybrid Classifier,0.1
30.919618606567383,0.8651613593101501,Latent Space Pooled Hybrid Classifier,0.1
30.92607879638672,0.5050747394561768,Latent Space Pooled Hybrid Classifier,0.1
30.941120147705078,0.6989509463310242,Latent Space Pooled Hybrid Classifier,0.1
30.94490623474121,0.2656397819519043,Latent Space Pooled Hybrid Classifier,0.1
30.95668601989746,0.8033934235572815,Latent Space Pooled Hybrid Classifier,0.1
31.0122127532959,0.9053308963775635,Latent Space Pooled Hybrid Classifier,0.1
31.027143478393555,0.24281013011932373,Latent Space Pooled Hybrid Classifier,0.1
31.028900146484375,0.9143261909484863,Latent Space Pooled Hybrid Classifier,0.1
31.032360076904297,0.8327345252037048,Latent Space Pooled Hybrid Classifier,0.1
31.05476951599121,0.9622167348861694,Latent Space Pooled Hybrid Classifier,0.1
31.060468673706055,0.8037569522857666,Latent Space Pooled Hybrid Classifier,0.1
31.062175750732422,0.4739223122596741,Latent Space Pooled Hybrid Classifier,0.1
31.073999404907227,0.13428407907485962,Latent Space Pooled Hybrid Classifier,0.1
31.076013565063477,0.8306975364685059,Latent Space Pooled Hybrid Classifier,0.1
31.076026916503906,0.8569461107254028,Latent Space Pooled Hybrid Classifier,0.1
31.094579696655273,0.8897361159324646,Latent Space Pooled Hybrid Classifier,0.1
31.12191390991211,0.3648988604545593,Latent Space Pooled Hybrid Classifier,0.1
31.1225643157959,0.23488450050354004,Latent Space Pooled Hybrid Classifier,0.1
31.13231658935547,0.11930984258651733,Latent Space Pooled Hybrid Classifier,0.1
31.159961700439453,0.7780658006668091,Latent Space Pooled Hybrid Classifier,0.1
31.182716369628906,0.8531534671783447,Latent Space Pooled Hybrid Classifier,0.1
31.1865291595459,0.19162005186080933,Latent Space Pooled Hybrid Classifier,0.1
31.191221237182617,0.7298551797866821,Latent Space Pooled Hybrid Classifier,0.1
31.19173812866211,0.8381443619728088,Latent Space Pooled Hybrid Classifier,0.1
31.196805953979492,0.7573063373565674,Latent Space Pooled Hybrid Classifier,0.1
31.198402404785156,0.7788413166999817,Latent Space Pooled Hybrid Classifier,0.1
31.215181350708008,0.7297561168670654,Latent Space Pooled Hybrid Classifier,0.1
31.227237701416016,0.7896561622619629,Latent Space Pooled Hybrid Classifier,0.1
31.232097625732422,0.8949639201164246,Latent Space Pooled Hybrid Classifier,0.1
31.253828048706055,0.25807130336761475,Latent Space Pooled Hybrid Classifier,0.1
31.29917335510254,0.7709980010986328,Latent Space Pooled Hybrid Classifier,0.1
31.319547653198242,0.3439520001411438,Latent Space Pooled Hybrid Classifier,0.1
31.322364807128906,0.8875002861022949,Latent Space Pooled Hybrid Classifier,0.1
31.324491500854492,0.8597323298454285,Latent Space Pooled Hybrid Classifier,0.1
31.32476043701172,0.8309551477432251,Latent Space Pooled Hybrid Classifier,0.1
31.33827781677246,0.6465924978256226,Latent Space Pooled Hybrid Classifier,0.1
31.34845542907715,0.5694634914398193,Latent Space Pooled Hybrid Classifier,0.1
31.356281280517578,0.7690505981445312,Latent Space Pooled Hybrid Classifier,0.1
31.356426239013672,0.20234054327011108,Latent Space Pooled Hybrid Classifier,0.1
31.358654022216797,0.3458603024482727,Latent Space Pooled Hybrid Classifier,0.1
31.36598014831543,0.7480854988098145,Latent Space Pooled Hybrid Classifier,0.1
31.366622924804688,0.7339069843292236,Latent Space Pooled Hybrid Classifier,0.1
31.37797737121582,0.8167158961296082,Latent Space Pooled Hybrid Classifier,0.1
31.386470794677734,0.2265866994857788,Latent Space Pooled Hybrid Classifier,0.1
31.387889862060547,0.6475411653518677,Latent Space Pooled Hybrid Classifier,0.1
31.389019012451172,0.8805112838745117,Latent Space Pooled Hybrid Classifier,0.1
31.411657333374023,0.7442411780357361,Latent Space Pooled Hybrid Classifier,0.1
31.42626190185547,0.0699605941772461,Latent Space Pooled Hybrid Classifier,0.1
31.428422927856445,0.5782760381698608,Latent Space Pooled Hybrid Classifier,0.1
31.46214485168457,0.39638352394104004,Latent Space Pooled Hybrid Classifier,0.1
31.469533920288086,0.1311197280883789,Latent Space Pooled Hybrid Classifier,0.1
31.489927291870117,0.6753422021865845,Latent Space Pooled Hybrid Classifier,0.1
31.503328323364258,0.5151510238647461,Latent Space Pooled Hybrid Classifier,0.1
31.512311935424805,0.696137547492981,Latent Space Pooled Hybrid Classifier,0.1
31.52644157409668,0.9662744402885437,Latent Space Pooled Hybrid Classifier,0.1
31.552854537963867,0.8563347458839417,Latent Space Pooled Hybrid Classifier,0.1
31.55375099182129,0.11189717054367065,Latent Space Pooled Hybrid Classifier,0.1
31.561494827270508,0.752338707447052,Latent Space Pooled Hybrid Classifier,0.1
31.56304168701172,0.9201257228851318,Latent Space Pooled Hybrid Classifier,0.1
31.570903778076172,0.6970650553703308,Latent Space Pooled Hybrid Classifier,0.1
31.587467193603516,0.7030255198478699,Latent Space Pooled Hybrid Classifier,0.1
31.596797943115234,0.8689584732055664,Latent Space Pooled Hybrid Classifier,0.1
31.603321075439453,0.9373756051063538,Latent Space Pooled Hybrid Classifier,0.1
31.604671478271484,0.9502705931663513,Latent Space Pooled Hybrid Classifier,0.1
31.607288360595703,0.6721808910369873,Latent Space Pooled Hybrid Classifier,0.1
31.613216400146484,0.7342799305915833,Latent Space Pooled Hybrid Classifier,0.1
31.64261245727539,0.7826410531997681,Latent Space Pooled Hybrid Classifier,0.1
31.668243408203125,0.22515815496444702,Latent Space Pooled Hybrid Classifier,0.1
31.6697998046875,0.8771427869796753,Latent Space Pooled Hybrid Classifier,0.1
31.671815872192383,0.3303322196006775,Latent Space Pooled Hybrid Classifier,0.1
31.678747177124023,0.7116048336029053,Latent Space Pooled Hybrid Classifier,0.1
31.67967414855957,0.8362997174263,Latent Space Pooled Hybrid Classifier,0.1
31.68119239807129,0.8756343126296997,Latent Space Pooled Hybrid Classifier,0.1
31.683483123779297,0.9408329129219055,Latent Space Pooled Hybrid Classifier,0.1
31.699155807495117,0.4566241502761841,Latent Space Pooled Hybrid Classifier,0.1
31.71073341369629,0.7845604419708252,Latent Space Pooled Hybrid Classifier,0.1
31.711055755615234,0.4174516201019287,Latent Space Pooled Hybrid Classifier,0.1
31.730119705200195,0.14582079648971558,Latent Space Pooled Hybrid Classifier,0.1
31.736398696899414,0.40201061964035034,Latent Space Pooled Hybrid Classifier,0.1
31.741504669189453,0.18110668659210205,Latent Space Pooled Hybrid Classifier,0.1
31.74980354309082,0.915791928768158,Latent Space Pooled Hybrid Classifier,0.1
31.757476806640625,0.7648550271987915,Latent Space Pooled Hybrid Classifier,0.1
31.75938606262207,0.7483805418014526,Latent Space Pooled Hybrid Classifier,0.1
31.78154945373535,0.9419596195220947,Latent Space Pooled Hybrid Classifier,0.1
31.803688049316406,0.3830779194831848,Latent Space Pooled Hybrid Classifier,0.1
31.815227508544922,0.41648995876312256,Latent Space Pooled Hybrid Classifier,0.1
31.821189880371094,0.4373285174369812,Latent Space Pooled Hybrid Classifier,0.1
31.821731567382812,0.41684848070144653,Latent Space Pooled Hybrid Classifier,0.1
31.830528259277344,0.2646799087524414,Latent Space Pooled Hybrid Classifier,0.1
31.831344604492188,0.19021910429000854,Latent Space Pooled Hybrid Classifier,0.1
31.83570098876953,0.3278677463531494,Latent Space Pooled Hybrid Classifier,0.1
31.836158752441406,0.6625872850418091,Latent Space Pooled Hybrid Classifier,0.1
31.84770393371582,0.658162534236908,Latent Space Pooled Hybrid Classifier,0.1
31.851696014404297,0.7305099368095398,Latent Space Pooled Hybrid Classifier,0.1
31.862319946289062,0.7592608332633972,Latent Space Pooled Hybrid Classifier,0.1
31.865093231201172,0.7587944269180298,Latent Space Pooled Hybrid Classifier,0.1
31.872098922729492,0.8366113901138306,Latent Space Pooled Hybrid Classifier,0.1
31.89120864868164,0.7935094833374023,Latent Space Pooled Hybrid Classifier,0.1
31.92456817626953,0.20718342065811157,Latent Space Pooled Hybrid Classifier,0.1
31.931591033935547,0.2759988307952881,Latent Space Pooled Hybrid Classifier,0.1
31.932559967041016,0.9579952359199524,Latent Space Pooled Hybrid Classifier,0.1
31.938060760498047,0.38549983501434326,Latent Space Pooled Hybrid Classifier,0.1
31.941875457763672,0.6865264177322388,Latent Space Pooled Hybrid Classifier,0.1
31.954458236694336,0.7561687231063843,Latent Space Pooled Hybrid Classifier,0.1
31.98965835571289,0.8296734094619751,Latent Space Pooled Hybrid Classifier,0.1
32.02107238769531,0.8489207029342651,Latent Space Pooled Hybrid Classifier,0.1
32.02919387817383,0.6031619906425476,Latent Space Pooled Hybrid Classifier,0.1
32.05059814453125,0.41493362188339233,Latent Space Pooled Hybrid Classifier,0.1
32.05239486694336,0.7907936573028564,Latent Space Pooled Hybrid Classifier,0.1
32.064430236816406,0.9380369782447815,Latent Space Pooled Hybrid Classifier,0.1
32.068939208984375,0.673172652721405,Latent Space Pooled Hybrid Classifier,0.1
32.06975173950195,0.9310470223426819,Latent Space Pooled Hybrid Classifier,0.1
32.07691192626953,0.6456390619277954,Latent Space Pooled Hybrid Classifier,0.1
32.0775260925293,0.8786018490791321,Latent Space Pooled Hybrid Classifier,0.1
32.084774017333984,0.8416669368743896,Latent Space Pooled Hybrid Classifier,0.1
32.09310531616211,0.821768581867218,Latent Space Pooled Hybrid Classifier,0.1
32.12222671508789,0.41329503059387207,Latent Space Pooled Hybrid Classifier,0.1
32.12242126464844,0.1770603060722351,Latent Space Pooled Hybrid Classifier,0.1
32.12512969970703,0.2583767771720886,Latent Space Pooled Hybrid Classifier,0.1
32.12696838378906,0.48533570766448975,Latent Space Pooled Hybrid Classifier,0.1
32.144474029541016,0.9061282873153687,Latent Space Pooled Hybrid Classifier,0.1
32.14665222167969,0.7873904705047607,Latent Space Pooled Hybrid Classifier,0.1
32.151031494140625,0.12652534246444702,Latent Space Pooled Hybrid Classifier,0.1
32.15863037109375,0.8076080083847046,Latent Space Pooled Hybrid Classifier,0.1
32.161598205566406,0.9229625463485718,Latent Space Pooled Hybrid Classifier,0.1
32.16302490234375,0.7013220191001892,Latent Space Pooled Hybrid Classifier,0.1
32.165531158447266,0.26916390657424927,Latent Space Pooled Hybrid Classifier,0.1
32.20159149169922,0.862576961517334,Latent Space Pooled Hybrid Classifier,0.1
32.22787857055664,0.8421584963798523,Latent Space Pooled Hybrid Classifier,0.1
32.231475830078125,0.04263514280319214,Latent Space Pooled Hybrid Classifier,0.1
32.23587417602539,0.858984649181366,Latent Space Pooled Hybrid Classifier,0.1
32.23805236816406,0.7267838716506958,Latent Space Pooled Hybrid Classifier,0.1
32.249114990234375,0.7507240176200867,Latent Space Pooled Hybrid Classifier,0.1
32.2506103515625,0.3549877405166626,Latent Space Pooled Hybrid Classifier,0.1
32.26776885986328,0.8710372447967529,Latent Space Pooled Hybrid Classifier,0.1
32.30389404296875,0.20719420909881592,Latent Space Pooled Hybrid Classifier,0.1
32.304359436035156,0.5997982621192932,Latent Space Pooled Hybrid Classifier,0.1
32.31113052368164,0.5245428681373596,Latent Space Pooled Hybrid Classifier,0.1
32.32550048828125,0.2217521071434021,Latent Space Pooled Hybrid Classifier,0.1
32.32600784301758,0.5105712413787842,Latent Space Pooled Hybrid Classifier,0.1
32.345733642578125,0.758059561252594,Latent Space Pooled Hybrid Classifier,0.1
32.35578918457031,0.7817288041114807,Latent Space Pooled Hybrid Classifier,0.1
32.36197280883789,0.6897448301315308,Latent Space Pooled Hybrid Classifier,0.1
32.362518310546875,0.6974759697914124,Latent Space Pooled Hybrid Classifier,0.1
32.38188552856445,0.8328573107719421,Latent Space Pooled Hybrid Classifier,0.1
32.38211441040039,0.41391992568969727,Latent Space Pooled Hybrid Classifier,0.1
32.39196014404297,0.7160481214523315,Latent Space Pooled Hybrid Classifier,0.1
32.39482498168945,0.8315110206604004,Latent Space Pooled Hybrid Classifier,0.1
32.40863037109375,0.7651830315589905,Latent Space Pooled Hybrid Classifier,0.1
32.42039489746094,0.8755097985267639,Latent Space Pooled Hybrid Classifier,0.1
32.42754364013672,0.9106764197349548,Latent Space Pooled Hybrid Classifier,0.1
32.441062927246094,0.8482438325881958,Latent Space Pooled Hybrid Classifier,0.1
32.45256805419922,0.5652217864990234,Latent Space Pooled Hybrid Classifier,0.1
32.457847595214844,0.8775497078895569,Latent Space Pooled Hybrid Classifier,0.1
32.46163558959961,0.9226714372634888,Latent Space Pooled Hybrid Classifier,0.1
32.473480224609375,0.8992189168930054,Latent Space Pooled Hybrid Classifier,0.1
32.4782829284668,0.3439218997955322,Latent Space Pooled Hybrid Classifier,0.1
32.47914505004883,0.8528071045875549,Latent Space Pooled Hybrid Classifier,0.1
32.48023986816406,0.5415703058242798,Latent Space Pooled Hybrid Classifier,0.1
32.48517608642578,0.5858238935470581,Latent Space Pooled Hybrid Classifier,0.1
32.49275588989258,0.27757614850997925,Latent Space Pooled Hybrid Classifier,0.1
32.493919372558594,0.3943025469779968,Latent Space Pooled Hybrid Classifier,0.1
32.50795364379883,0.8390454053878784,Latent Space Pooled Hybrid Classifier,0.1
32.508338928222656,0.8201508522033691,Latent Space Pooled Hybrid Classifier,0.1
32.5090446472168,0.708331823348999,Latent Space Pooled Hybrid Classifier,0.1
32.51100158691406,0.9502421617507935,Latent Space Pooled Hybrid Classifier,0.1
32.524288177490234,0.8661198616027832,Latent Space Pooled Hybrid Classifier,0.1
32.527591705322266,0.13817298412322998,Latent Space Pooled Hybrid Classifier,0.1
32.52861404418945,0.7419499158859253,Latent Space Pooled Hybrid Classifier,0.1
32.5327033996582,0.8334726691246033,Latent Space Pooled Hybrid Classifier,0.1
32.54495620727539,0.38374364376068115,Latent Space Pooled Hybrid Classifier,0.1
32.55551528930664,0.6817169189453125,Latent Space Pooled Hybrid Classifier,0.1
32.55706787109375,0.8528938889503479,Latent Space Pooled Hybrid Classifier,0.1
32.558876037597656,0.9321302175521851,Latent Space Pooled Hybrid Classifier,0.1
32.56794738769531,0.8825345635414124,Latent Space Pooled Hybrid Classifier,0.1
32.57130813598633,0.3147372603416443,Latent Space Pooled Hybrid Classifier,0.1
32.576744079589844,0.9486780166625977,Latent Space Pooled Hybrid Classifier,0.1
32.59474563598633,0.9233766794204712,Latent Space Pooled Hybrid Classifier,0.1
32.598411560058594,0.8344504833221436,Latent Space Pooled Hybrid Classifier,0.1
32.60859298706055,0.8505098819732666,Latent Space Pooled Hybrid Classifier,0.1
32.61579513549805,0.9334707260131836,Latent Space Pooled Hybrid Classifier,0.1
32.62810134887695,0.7814576029777527,Latent Space Pooled Hybrid Classifier,0.1
32.63298034667969,0.18791842460632324,Latent Space Pooled Hybrid Classifier,0.1
32.64952850341797,0.8069966435432434,Latent Space Pooled Hybrid Classifier,0.1
