id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,3.0,3.0,0.0,0.0,-12.540154337,14.934377221,-77.852274123,80.257508558,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,12.540154337,-14.934377221,19.869945388,27.840722395,0.0,0.0,-1.0,5,91.23199597528556,19.501053658069445
-13.0,3.0,3.0,0.0,0.0,-37.271128849,-26.216477349,243.18755035,247.4199373,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,37.271128849,26.216477349,112.32254226,121.21383679,0.0,0.0,-1.0,5,97.48555509544155,45.56797922082337
-13.0,3.0,3.0,0.0,0.0,42.513128535,17.369616821,46.292259133,65.20769082,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-42.513128535,-17.369616821,72.428467106,85.761019896,0.0,0.0,1.0,5,93.25738992989082,45.92460872279477
-13.0,3.0,3.0,0.0,0.0,-11.798615448,28.566335458,9.3137406592,32.279848405,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,11.798615448,-28.566335458,118.44415955,122.41021927,0.0,0.0,1.0,5,87.21775032315485,30.907003219153623
-13.0,3.0,3.0,0.0,0.0,34.887812779,7.8166448778,5.8275774022,36.224578342,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-34.887812779,-7.8166448778,-57.899919521,68.04895369,0.0,0.0,-1.0,5,90.34069220839066,35.752753986905574
-13.0,3.0,3.0,0.0,0.0,-38.130849241,-13.279991059,-74.709765202,84.922722772,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,38.130849241,13.279991059,-229.53168773,233.0560351,0.0,0.0,-1.0,5,92.45338704258286,40.377219150988964
-13.0,3.0,3.0,0.0,0.0,17.113968079,38.384645418,-43.658038541,60.599449144,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-17.113968079,-38.384645418,-110.92914202,118.62353669,0.0,0.0,-1.0,5,90.68452049525843,42.02700212095338
-13.0,3.0,3.0,0.0,0.0,-18.923874499,21.608328686,11.705288127,31.016877096,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,18.923874499,-21.608328686,-87.080966934,91.6958434,0.0,0.0,-1.0,5,96.8344918709929,28.723385849445275
-13.0,3.0,3.0,0.0,0.0,18.978203458,-31.786101003,-8.2619582238,37.93136403,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-18.978203458,31.786101003,-94.700036841,101.67903128,0.0,0.0,1.0,5,94.286213472016,37.02064860947416
-13.0,3.0,3.0,0.0,0.0,34.12627255,-9.90250773,-151.59204481,155.70102821,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-34.12627255,9.90250773,-23.999095098,42.87911733,0.0,0.0,-1.0,5,92.74602842438452,35.53395752656314
-13.0,3.0,3.0,0.0,0.0,-54.757914124,3.7926312025,-58.079635084,79.912810126,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,54.757914124,-3.7926312025,-47.404856855,72.526089541,0.0,0.0,1.0,5,110.04835342728546,54.88909919692193
-13.0,3.0,3.0,0.0,0.0,44.861861184,4.9154300776,-166.9892919,172.98026376,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-44.861861184,-4.9154300776,-245.8119128,249.92047638,0.0,0.0,-1.0,5,91.87056878668237,45.13034502128541
-13.0,3.0,3.0,0.0,0.0,27.312119515,-15.600958775,-184.81292255,187.47041934,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-27.312119515,15.600958775,-21.86120352,38.304751748,0.0,0.0,-1.0,5,90.88582668940971,31.453804016380804
-13.0,3.0,3.0,0.0,0.0,24.023589653,1.360586703,6.2195024114,24.852892513,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-24.023589653,-1.360586703,-109.55402138,112.16535854,0.0,0.0,-1.0,5,89.97765451016704,24.06208752357345
-13.0,3.0,3.0,0.0,0.0,-17.363890667,-27.051771342,25.31885921,40.918793525,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,17.363890667,27.051771342,139.34669974,143.00631371,0.0,0.0,-1.0,5,81.93716352846441,32.145031215343096
-13.0,3.0,3.0,0.0,0.0,20.55382636,-40.222870728,-16.795109191,48.191439078,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-20.55382636,40.222870728,-26.153724315,52.195367641,0.0,0.0,-1.0,5,90.73537713434465,45.17011299120725
-13.0,3.0,3.0,0.0,0.0,-24.205327194,-35.870137347,159.25156119,165.02613235,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,24.205327194,35.870137347,257.64084592,261.24963178,0.0,0.0,-1.0,5,88.94800716511548,43.27313968111442
-13.0,3.0,3.0,0.0,0.0,-38.251856609,-6.7321100768,92.2844481,100.12464832,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,38.251856609,6.7321100768,47.924752837,61.687176743,0.0,0.0,1.0,5,80.77404721088872,38.83974562380203
-13.0,3.0,3.0,0.0,0.0,32.260549378,25.09956546,56.394535008,69.649657653,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-32.260549378,-25.09956546,169.43017852,174.29089657,0.0,0.0,1.0,5,92.250705984405,40.8745792938741
-13.0,3.0,3.0,0.0,0.0,2.5347790648,-32.198038223,-2.3436466597,32.382579422,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-2.5347790648,32.198038223,80.693674333,86.917247124,0.0,0.0,1.0,5,89.96511422489723,32.297658898395674
-13.0,3.0,3.0,0.0,0.0,-15.161138493,-21.142668837,11.159772499,28.309240332,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,15.161138493,21.142668837,-85.86532066,89.720264478,0.0,0.0,-1.0,5,91.37858107706819,26.01677470315983
-13.0,3.0,3.0,0.0,0.0,24.363912103,36.296888182,-24.694006343,50.208149279,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-24.363912103,-36.296888182,2.3102144269,43.776722072,0.0,0.0,1.0,5,91.28045739544011,43.71572148162856
-13.0,3.0,3.0,0.0,0.0,-24.629413309,4.1144459983,3.7605714292,25.252298179,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,24.629413309,-4.1144459983,-113.99462011,116.69751531,0.0,0.0,-1.0,5,89.43267893226114,24.970716165510215
-13.0,3.0,3.0,0.0,0.0,11.212921387,45.445018036,93.962782181,104.97611017,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-11.212921387,-45.445018036,84.589408305,96.676508355,0.0,0.0,1.0,5,93.7170946553527,46.807897520860806
-13.0,3.0,3.0,0.0,0.0,-17.118817242,-26.306816836,-0.13251567482,31.386622568,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,17.118817242,26.306816836,-100.72430666,105.50113017,0.0,0.0,1.0,5,92.55354254798883,31.386342823079108
-13.0,3.0,3.0,0.0,0.0,-15.988260577,-39.796973912,137.67887374,144.20435459,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,15.988260577,39.796973912,54.121209954,69.054536243,0.0,0.0,1.0,5,93.2313381556653,42.88850205859912
-13.0,3.0,3.0,0.0,0.0,-16.133809946,48.673397738,111.68167937,122.89099633,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,16.133809946,-48.673397738,266.63161643,271.5176207,0.0,0.0,-1.0,5,111.5222283155198,51.27767029356142
-13.0,3.0,3.0,0.0,0.0,-38.975967326,14.737447647,56.434317199,70.15091268,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,38.975967326,-14.737447647,109.77684856,117.41922701,0.0,0.0,-1.0,5,86.92758871819889,41.66915396483933
-13.0,3.0,3.0,0.0,0.0,-26.254234512,-33.455687047,25.278175775,49.472760142,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,26.254234512,33.455687047,53.160840387,68.07821073,0.0,0.0,1.0,5,87.55313527502766,42.52725979413552
-13.0,3.0,3.0,0.0,0.0,38.465954999,5.9599360523,22.127924316,44.77494351,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-38.465954999,-5.9599360523,56.414266183,68.539915091,0.0,0.0,1.0,5,81.67852527674222,38.92493457582939
-13.0,3.0,3.0,0.0,0.0,-23.201894432,27.930215456,-86.597091881,93.901443881,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,23.201894432,-27.930215456,-8.9970955318,37.408188524,0.0,0.0,1.0,5,90.0220578259723,36.31012036130222
-13.0,3.0,3.0,0.0,0.0,-38.167243443,-18.103853124,-154.22768596,159.90830837,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,38.167243443,18.103853124,-69.472858549,81.307847376,0.0,0.0,1.0,5,90.24023592198454,42.243200280904276
-13.0,3.0,3.0,0.0,0.0,-35.431747354,27.815132759,-7.6572110396,45.691609863,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,35.431747354,-27.815132759,18.874843898,48.840045692,0.0,0.0,1.0,5,93.86372363710755,45.04542519455756
-13.0,3.0,3.0,0.0,0.0,-20.712644304,40.347102264,200.0163919,205.09378178,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,20.712644304,-40.347102264,143.28675662,150.29303682,0.0,0.0,1.0,5,91.88437870978981,45.35308473704625
-13.0,3.0,3.0,0.0,0.0,15.914222057,32.865275589,-13.944024292,39.087397159,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-15.914222057,-32.865275589,-97.297325969,103.92381077,0.0,0.0,-1.0,5,89.87528907002851,36.515596711821985
-13.0,3.0,3.0,0.0,0.0,43.810730054,9.5209689077,-80.237014226,91.91304243,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-43.810730054,-9.5209689077,-69.394557396,82.617392315,0.0,0.0,-1.0,5,89.840221650489,44.83334603624682
-13.0,3.0,3.0,0.0,0.0,7.9327859256,-21.390743456,-38.628984709,44.863029966,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-7.9327859256,21.390743456,38.338351697,44.613027346,0.0,0.0,-1.0,5,89.47558529874306,22.814315640443922
-13.0,3.0,3.0,0.0,0.0,40.806996001,0.098564939737,-77.645133091,87.715376818,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-40.806996001,-0.098564939737,-226.4461517,230.09363367,0.0,0.0,-1.0,5,92.3637248140233,40.80711503736787
-13.0,3.0,3.0,0.0,0.0,27.135688892,18.944808781,-8.4392519372,34.153658144,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-27.135688892,-18.944808781,-108.65440206,113.58270325,0.0,0.0,1.0,5,90.08389795919459,33.09458250820014
-13.0,3.0,3.0,0.0,0.0,24.447695705,33.60081906,-7.4632705782,42.218541833,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-24.447695705,-33.60081906,32.081090933,52.496678583,0.0,0.0,-1.0,5,91.46002350442654,41.553638430192066
-13.0,3.0,3.0,0.0,0.0,36.133618269,-5.4837909878,168.20310486,172.1278444,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-36.133618269,5.4837909878,50.768582965,62.555250371,0.0,0.0,-1.0,5,84.42484765970802,36.54737107929498
-13.0,3.0,3.0,0.0,0.0,-1.9058760405,-39.879791663,-119.9024635,126.37496152,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,1.9058760405,39.879791663,-35.178507722,53.212381567,0.0,0.0,-1.0,5,90.5621673873205,39.92530709419824
-13.0,3.0,3.0,0.0,0.0,-1.2006377608,-42.021514243,-60.506545779,73.676938538,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,1.2006377608,42.021514243,-142.5078387,148.57904725,0.0,0.0,-1.0,5,90.45928870607165,42.038663041387395
-13.0,3.0,3.0,0.0,0.0,24.476096044,-38.233389382,13.357443605,47.32116483,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-24.476096044,38.233389382,18.634687771,49.072629128,0.0,0.0,1.0,5,90.93001178729779,45.396820826911906
-13.0,3.0,3.0,0.0,0.0,-6.2968612411,-35.709678628,64.37919764,73.888515331,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,6.2968612411,35.709678628,-0.6234734524,36.26596653,0.0,0.0,-1.0,5,89.82882336633412,36.260606851026466
-13.0,3.0,3.0,0.0,0.0,35.469041003,-30.178240021,24.914074164,52.815623937,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-35.469041003,30.178240021,27.57583147,54.122135229,0.0,0.0,1.0,5,93.16916948207273,46.57015181892348
-13.0,3.0,3.0,0.0,0.0,-15.112373575,-43.353104187,-12.571273232,47.601600692,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,15.112373575,43.353104187,-78.38267236,90.838971835,0.0,0.0,1.0,5,104.37035931168893,45.911605044032555
-13.0,3.0,3.0,0.0,0.0,-3.7367026428,38.258020622,-23.924584815,45.27720008,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,3.7367026428,-38.258020622,23.01485753,44.803155644,0.0,0.0,1.0,5,90.07576190979073,38.44007139111588
-13.0,3.0,3.0,0.0,0.0,19.562190566,6.105521913,6.6465718451,21.543760462,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-19.562190566,-6.105521913,-106.19924754,108.15838791,0.0,0.0,1.0,5,83.13790985043086,20.492845033587276
-13.0,3.0,3.0,0.0,0.0,33.681266762,21.485286867,-40.599156358,56.959079868,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-33.681266762,-21.485286867,-233.98791088,237.37394069,0.0,0.0,-1.0,5,105.98994997843029,39.95053544635277
-13.0,3.0,3.0,0.0,0.0,-22.38110065,-10.704899542,10.067951861,26.774469092,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,22.38110065,10.704899542,-95.089623212,98.272808971,0.0,0.0,1.0,5,91.69589495526932,24.809444582854777
-13.0,3.0,3.0,0.0,0.0,-43.967505618,6.7483224529,-86.97678872,97.691571705,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,43.967505618,-6.7483224529,-114.18799221,122.54623198,0.0,0.0,-1.0,5,89.65166526829113,44.482371858941775
-13.0,3.0,3.0,0.0,0.0,-22.708380595,26.808676918,-7.6421360667,35.95522147,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,22.708380595,-26.808676918,48.740122945,60.083069928,0.0,0.0,-1.0,5,86.80039682627172,35.133683372813024
-13.0,3.0,3.0,0.0,0.0,-13.211581735,33.551919328,162.04266602,166.00633359,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,13.211581735,-33.551919328,33.5597288,49.25984754,0.0,0.0,-1.0,5,89.88454749830359,36.05935637990791
-13.0,3.0,3.0,0.0,0.0,-38.653433652,-20.99076124,210.52894222,215.07472075,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,38.653433652,20.99076124,122.27325202,129.94401929,0.0,0.0,-1.0,5,90.99796969070476,43.985224684253375
-13.0,3.0,3.0,0.0,0.0,-21.918029802,39.773870611,79.653518787,91.689933303,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,21.918029802,-39.773870611,101.25351644,110.97132695,0.0,0.0,-1.0,5,91.34676246431064,45.413222895781466
-13.0,3.0,3.0,0.0,0.0,10.178478479,-35.651003079,-119.42249249,125.04530042,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-10.178478479,35.651003079,-21.777428242,42.998277007,0.0,0.0,1.0,5,91.11106573705007,37.075537011435635
-13.0,3.0,3.0,0.0,0.0,34.318631525,-13.754858939,-122.65527669,128.10652409,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-34.318631525,13.754858939,-24.369043937,44.281089831,0.0,0.0,1.0,5,90.00743623470703,36.97248455514604
-13.0,3.0,3.0,0.0,0.0,30.533615443,16.261504338,-4.993634461,34.952461723,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-30.533615443,-16.261504338,-83.125562884,90.036644763,0.0,0.0,-1.0,5,88.64132106101303,34.59390402015651
-13.0,3.0,3.0,0.0,0.0,-33.915464944,-8.5387018198,13.128678533,37.35679846,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,33.915464944,8.5387018198,-10.659000209,36.562036002,0.0,0.0,1.0,5,73.87756612935028,34.97382151174145
-13.0,3.0,3.0,0.0,0.0,20.062553409,-21.163236379,-4.1805819683,29.459563624,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-20.062553409,21.163236379,106.20186325,110.13275798,0.0,0.0,-1.0,5,95.27683042815192,29.16142354759806
-13.0,3.0,3.0,0.0,0.0,38.183190056,-21.457153524,-217.90231372,222.26062126,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-38.183190056,21.457153524,-117.97909404,125.84685959,0.0,0.0,-1.0,5,91.44669564775828,43.799148852519075
-13.0,3.0,3.0,0.0,0.0,13.191736053,34.871590695,196.51073285,200.016294,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-13.191736053,-34.871590695,47.074757217,60.050666147,0.0,0.0,-1.0,5,91.10945499189806,37.28337079304433
-13.0,3.0,3.0,0.0,0.0,-26.617619707,-3.140887343,22.530409616,35.014028755,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,26.617619707,3.140887343,-50.907261695,57.53183593,0.0,0.0,-1.0,5,88.08797498172429,26.802291920055872
-13.0,3.0,3.0,0.0,0.0,-13.46540073,27.942121313,-40.036699791,50.64599185,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,13.46540073,-27.942121313,31.054775945,43.891665146,0.0,0.0,1.0,5,94.11000815172639,31.017400927380965
-13.0,3.0,3.0,0.0,0.0,6.1540871178,43.876009796,0.32732351482,44.306705639,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-6.1540871178,-43.876009796,-15.465366124,46.927119805,0.0,0.0,-1.0,5,89.96916455713541,44.30549654243997
-13.0,3.0,3.0,0.0,0.0,5.1431819784,-39.668832522,-14.231676133,42.457145454,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-5.1431819784,39.668832522,-106.97549809,114.20956959,0.0,0.0,1.0,5,99.26369184930218,40.00085742232813
-13.0,3.0,3.0,0.0,0.0,-21.332160359,-37.747519758,27.069323438,51.114426386,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,21.332160359,37.747519758,1.306719375,43.377918679,0.0,0.0,-1.0,5,90.13103499992563,43.35823236091033
-13.0,3.0,3.0,0.0,0.0,-21.013548517,36.856526059,-5.2914405708,42.754790114,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,21.013548517,-36.856526059,-24.666027429,49.075305842,0.0,0.0,-1.0,5,86.80620158910956,42.42608554196414
-13.0,3.0,3.0,0.0,0.0,37.227500511,0.90224377313,-13.314024899,39.546985942,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-37.227500511,-0.90224377313,46.848905767,59.845808623,0.0,0.0,-1.0,5,93.56462673793628,37.23843227262202
-13.0,3.0,3.0,0.0,0.0,40.566772643,-10.239577797,0.79591903745,41.84669023,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-40.566772643,10.239577797,30.372692404,51.701184125,0.0,0.0,-1.0,5,88.20273497545742,41.83912040339362
-13.0,3.0,3.0,0.0,0.0,15.254609907,33.374215952,-14.354409133,39.402924706,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-15.254609907,-33.374215952,-100.74274248,107.21772976,0.0,0.0,-1.0,5,90.83095291040522,36.69525056223862
-13.0,3.0,3.0,0.0,0.0,-30.74963824,-31.725747406,63.872397507,77.664319115,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,30.74963824,31.725747406,99.598469288,108.95833325,0.0,0.0,-1.0,5,90.02938456436878,44.18216043110824
-13.0,3.0,3.0,0.0,0.0,36.214839991,-6.7338928126,18.006815277,41.001284668,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-36.214839991,6.7338928126,-33.122899351,49.537727132,0.0,0.0,1.0,5,89.26822872662089,36.83557991922102
-13.0,3.0,3.0,0.0,0.0,8.1841491235,44.824180087,137.65799044,145.00313703,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-8.1841491235,-44.824180087,103.07317493,112.69546045,0.0,0.0,1.0,5,91.96234644005547,45.565199630282464
-13.0,3.0,3.0,0.0,0.0,-33.991187957,-25.117816785,79.689083766,90.203412631,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,33.991187957,25.117816785,190.34940665,194.98513326,0.0,0.0,-1.0,5,91.71543164195916,42.264708431183216
-13.0,3.0,3.0,0.0,0.0,6.5507793329,-42.941524443,169.26822438,174.75302291,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-6.5507793329,42.941524443,92.074136445,101.80635458,0.0,0.0,1.0,5,90.47242516961619,43.43831524538119
-13.0,3.0,3.0,0.0,0.0,-5.682552365,-28.877911643,131.1431074,134.40513309,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,5.682552365,28.877911643,5.4729335198,29.936235293,0.0,0.0,1.0,5,91.34627920937147,29.431703692479
-13.0,3.0,3.0,0.0,0.0,-42.009144742,14.934705391,44.908027666,63.281471347,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,42.009144742,-14.934705391,145.90537425,152.56536927,0.0,0.0,-1.0,5,100.89650268261852,44.584904026702475
-13.0,3.0,3.0,0.0,0.0,0.60664455877,38.55325262,-25.18609544,46.054974853,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-0.60664455877,-38.55325262,-122.43378757,128.36180758,0.0,0.0,-1.0,5,92.89555497651314,38.55802517248805
-13.0,3.0,3.0,0.0,0.0,31.180272297,-6.8418630404,30.47035015,44.130065812,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-31.180272297,6.8418630404,188.51490201,191.19855844,0.0,0.0,1.0,5,86.16855997845283,31.92210003083533
-13.0,3.0,3.0,0.0,0.0,10.397047711,-37.409868862,-87.117642566,95.378616763,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-10.397047711,37.409868862,-13.578284598,41.13352285,0.0,0.0,-1.0,5,92.17317676147223,38.82778501765002
-13.0,3.0,3.0,0.0,0.0,-9.2315245661,-20.312438313,-78.880989982,81.975769447,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,9.2315245661,20.312438313,16.601591306,27.810592045,0.0,0.0,1.0,5,90.41195534998648,22.311794998026002
-13.0,3.0,3.0,0.0,0.0,8.3924249221,-43.713351325,-65.287198384,79.01713835,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-8.3924249221,43.713351325,-26.582086841,51.844934381,0.0,0.0,-1.0,5,93.19289947040566,44.511682512975895
-13.0,3.0,3.0,0.0,0.0,41.845179398,0.075167628593,43.509900631,60.366680727,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-41.845179398,-0.075167628593,-1.6610606877,41.878202106,0.0,0.0,-1.0,5,93.28821287244148,41.84524691076863
-13.0,3.0,3.0,0.0,0.0,28.016942456,36.259115909,20.463571656,50.18396473,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-28.016942456,-36.259115909,14.918385682,48.189529801,0.0,0.0,-1.0,5,91.79031278502453,45.82218404970579
-13.0,3.0,3.0,0.0,0.0,-38.812716033,-7.5882806357,-15.974605372,42.652045035,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,38.812716033,7.5882806357,-82.953256427,91.898050473,0.0,0.0,-1.0,5,91.19762256270653,39.547552754430136
-13.0,3.0,3.0,0.0,0.0,41.178951967,-7.5190093173,-48.432785079,64.015437644,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-41.178951967,7.5190093173,-123.04776773,129.97305386,0.0,0.0,-1.0,5,90.69704981043893,41.85978483239179
-13.0,3.0,3.0,0.0,0.0,8.8745834295,16.533037792,-111.89823446,113.46062949,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-8.8745834295,-16.533037792,11.964061263,22.253950921,0.0,0.0,-1.0,5,91.8237897473514,18.764316392526965
-13.0,3.0,3.0,0.0,0.0,-27.813418534,15.166813512,36.154017383,48.070068188,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,27.813418534,-15.166813512,-30.772315528,44.165075406,0.0,0.0,-1.0,5,92.07800496834022,31.679938173160004
-13.0,3.0,3.0,0.0,0.0,9.739521298,47.420392939,-81.749149966,95.007765271,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-9.739521298,-47.420392939,-90.654995133,102.77100799,0.0,0.0,1.0,5,96.91880057712743,48.41024624605164
-13.0,3.0,3.0,0.0,0.0,9.7582133055,40.326747692,57.645042765,71.024082266,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-9.7582133055,-40.326747692,69.846641449,81.240523312,0.0,0.0,-1.0,5,83.24890730875454,41.49059298599942
-13.0,3.0,3.0,0.0,0.0,19.270663082,31.205357849,-124.96190638,130.23291005,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-19.270663082,-31.205357849,-5.2541189714,37.05048691,0.0,0.0,-1.0,5,105.01200712375935,36.67605232442695
-13.0,3.0,3.0,0.0,0.0,-43.834440931,-4.6235334113,-37.567652378,57.915142909,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,43.834440931,4.6235334113,-70.784494205,83.386329172,0.0,0.0,1.0,5,90.6968485842463,44.07760511800449
-13.0,3.0,3.0,0.0,0.0,-7.7484779767,-38.885879083,-116.43081671,122.99709583,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,7.7484779767,38.885879083,-30.792713273,50.203004828,0.0,0.0,1.0,5,91.23325647638603,39.65035312595717
-13.0,3.0,3.0,0.0,0.0,-28.362365778,24.978976215,-190.73287393,194.44125654,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,28.362365778,-24.978976215,-45.245983044,58.953982283,0.0,0.0,1.0,5,92.32077837307081,37.793822845467766
-13.0,3.0,3.0,0.0,0.0,-10.564106124,24.404503657,134.92334379,137.519049,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,10.564106124,-24.404503657,0.94098206721,26.609501765,0.0,0.0,-1.0,5,92.08184476640899,26.592858758389642
-13.0,3.0,3.0,0.0,0.0,-25.685544601,32.835140605,158.52078516,163.91074702,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,25.685544601,-32.835140605,63.583250156,76.031068389,0.0,0.0,1.0,5,90.78475796143128,41.688051765464884
-13.0,3.0,3.0,0.0,0.0,32.214972426,-16.376343353,-15.773681158,39.430928055,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-32.214972426,16.376343353,-120.65002678,125.94609177,0.0,0.0,-1.0,5,93.47796852010487,36.138470775937485
-13.0,3.0,3.0,0.0,0.0,38.528322639,-4.3277653916,-55.624997118,67.803403329,0.0,0.0,1.0,13.0,3.0,3.0,0.0,0.0,-38.528322639,4.3277653916,-230.70588897,233.94095067,0.0,0.0,-1.0,5,95.20650630253476,38.77062288201739
-13.0,3.0,3.0,0.0,0.0,20.598988925,40.475391279,258.57190848,262.53001256,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-20.598988925,-40.475391279,197.83066736,202.97671934,0.0,0.0,1.0,5,91.61444324358196,45.41558811598086
-13.0,3.0,3.0,0.0,0.0,0.50990542453,16.108558633,-66.318942038,68.249159246,0.0,0.0,-1.0,13.0,3.0,3.0,0.0,0.0,-0.50990542453,-16.108558633,25.855712797,30.467417827,0.0,0.0,1.0,5,90.04271024574855,16.11662696642086
