id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,1.0,2.0,0.0,0.0,-30.453281248,-26.043925393,-134.97406816,140.79661738,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,30.453281248,26.043925393,-142.2594624,147.79527405,0.0,0.0,1.0,4,80.16763269788157,40.071041771408176
-13.0,1.0,2.0,0.0,0.0,28.167924405,-34.55271141,-67.140499798,80.592608495,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-28.167924405,34.55271141,-57.15913043,72.487847413,0.0,0.0,1.0,4,89.34891105203016,44.57938796202275
-13.0,1.0,2.0,0.0,0.0,-12.067502088,-41.854370843,-25.345999013,50.39675219,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,12.067502088,41.854370843,-45.566866172,63.037705051,0.0,0.0,-1.0,4,88.53666834037902,43.55930400393529
-13.0,1.0,2.0,0.0,0.0,-29.174888877,21.375560439,-137.74331069,142.4124586,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,29.174888877,-21.375560439,-10.511840936,37.664141102,0.0,0.0,-1.0,4,102.2154184875555,36.167509246098774
-13.0,1.0,2.0,0.0,0.0,-45.673669114,110.24966629,-579.17924648,591.34564556,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,45.673669114,-110.24966629,-317.35223754,339.04795477,0.0,0.0,-1.0,4,248.72384223454853,119.33596678031111
-13.0,1.0,2.0,0.0,0.0,8.2978901467,56.35382442,-95.923715303,111.56149723,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-8.2978901467,-56.35382442,-123.84466052,136.31620757,0.0,0.0,-1.0,4,114.65259493372395,56.961465111484706
-13.0,1.0,2.0,0.0,0.0,29.549342254,42.187950188,21.211413031,55.703777354,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-29.549342254,-42.187950188,-109.75666056,121.24154118,0.0,0.0,1.0,4,153.19720914927544,51.50715259756842
-13.0,1.0,2.0,0.0,0.0,6.0333632715,-37.129906491,-177.52541034,181.46708446,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-6.0333632715,37.129906491,-56.616818679,67.974227364,0.0,0.0,1.0,4,86.01386303667653,37.6169034929284
-13.0,1.0,2.0,0.0,0.0,-3.9598864082,42.664245826,-13.700308517,44.984630995,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,3.9598864082,-42.664245826,5.5556881232,43.206298647,0.0,0.0,-1.0,4,87.81403777165181,42.84762038045059
-13.0,1.0,2.0,0.0,0.0,-31.558148197,-6.5461386088,65.975519524,73.427091899,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,31.558148197,6.5461386088,19.605107323,37.724380464,0.0,0.0,1.0,4,70.9267658711244,32.229934041344805
-13.0,1.0,2.0,0.0,0.0,-19.743932518,-21.512418806,-91.48335032,96.030257835,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,19.743932518,21.512418806,-9.816325473,30.805312528,0.0,0.0,-1.0,4,76.32586451223867,29.19943551098343
