epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
19,0.5835907015071553,0.7013,0.7510132505953023,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
20,0.5878850326036952,0.69845,0.7508452943281108,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
21,0.5767449453757827,0.70635,0.7511569842069036,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
22,0.5868365772210868,0.6962,0.7510680849888046,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
23,0.5844149073218085,0.6963,0.7511060988745402,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
24,0.5810014326481303,0.70165,0.7512224514524206,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
25,0.5803925224170563,0.70215,0.7513487644708834,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
26,0.576214019470154,0.7085,0.7517004715635665,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
27,0.5777097274163726,0.7032,0.7519309588240563,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
28,0.5872514904684322,0.6961,0.7518253593529949,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
29,0.5815945787794271,0.70095,0.7519653600751881,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
30,0.5868541765364872,0.69745,0.751876443803312,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
31,0.5780613712824074,0.70525,0.7521201739560908,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
32,0.5873400903051826,0.69675,0.7519746867724117,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
33,0.5815412702074476,0.70065,0.7519523340864781,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
34,0.5815464833359809,0.70215,0.7520133757512347,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
35,0.5819994465560671,0.70355,0.7520588083016365,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
36,0.5791523857101514,0.7037,0.752215845295186,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
37,0.5840210762752849,0.6959,0.7521548329184031,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
38,0.5830856857785753,0.69955,0.7522275033805915,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
39,0.5812253435705877,0.70245,0.7522932557133192,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
40,0.5885062293641886,0.69525,0.7521347065930207,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
41,0.579858775731105,0.7042,0.7522407868112564,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
42,0.5843389195621393,0.7022,0.7522542860635146,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
43,0.5855517649346855,0.69515,0.7521877878010427,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
44,0.5892352477000777,0.69385,0.7520517075571765,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
45,0.5855095688324825,0.6964,0.7519558708233535,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
46,0.5842609897160985,0.7003,0.75192154690874,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
47,0.5871162828366467,0.69655,0.7518277592180153,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
48,0.5827905753995203,0.70045,0.7518686913772785,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
49,0.5827031291214524,0.69725,0.7518617422173551,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
50,0.5837072310553995,0.69955,0.7518695158017232,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
51,0.5806527990064804,0.70345,0.7519384860928942,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
52,0.5826637921439615,0.6994,0.75194260412813,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
53,0.5819481529627636,0.70015,0.7519799245978241,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
54,0.5843019316530531,0.69875,0.7519385932181529,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
55,0.5813300622876283,0.70435,0.7520008647402983,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
56,0.5786677815352276,0.70425,0.7521063155340557,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
57,0.5796083477651996,0.7043,0.7522016463570742,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
58,0.5850490866952641,0.6947,0.7521940321619456,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
59,0.5820976545096962,0.698,0.7522360320841317,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
60,0.5785698099121167,0.7078,0.7523352586764166,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
61,0.5867831243830881,0.69695,0.7522704977257263,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
62,0.5786918944613949,0.70385,0.7523249149695862,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
63,0.5756985116156803,0.7026,0.7524242084288084,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
64,0.5781007223068528,0.70265,0.7524989133527085,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
65,0.5861498618581492,0.69745,0.7524489155580703,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
66,0.5861599454834203,0.69705,0.7523957964973031,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
67,0.583222206610783,0.70515,0.7523746994913179,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
68,0.5785651212664926,0.7043,0.7524623227144956,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
69,0.5882687285827224,0.69475,0.7523803509912415,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
70,0.5906995963898434,0.69475,0.7522662265741725,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
71,0.5931356947892791,0.69275,0.752112102093507,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
72,0.5832504890147289,0.7027,0.7521056560816866,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
73,0.5791754354337219,0.7039,0.7521793030737838,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
74,0.5789453290450345,0.70445,0.7522366481626477,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
75,0.581507396546139,0.6985,0.7522749629889239,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
76,0.575028260612184,0.70455,0.7523753688450056,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
77,0.5822857724633187,0.6989,0.7523536470610792,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
78,0.5768214747024949,0.70595,0.7524375287709776,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
79,0.5791510210675039,0.704,0.7524868782276846,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
80,0.5851644023208861,0.69805,0.7524597689568173,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
81,0.5817972262194202,0.70135,0.7524741884046843,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
82,0.5774339270439877,0.70775,0.7525388041811808,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
83,0.579508700758029,0.70235,0.7526094653566556,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
84,0.5804396805110251,0.70375,0.7526277055737778,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
85,0.5777105958598434,0.70655,0.7526965293228195,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
86,0.5815698743625811,0.7021,0.7527231071667151,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
87,0.5797631865853716,0.70255,0.7527686080022371,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
88,0.580622637727458,0.70075,0.752833516499472,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
89,0.5837602499563983,0.70005,0.752827768921485,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
90,0.5839566485896991,0.70045,0.7528178691182476,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
91,0.5836255641499902,0.7009,0.7527976215801346,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
92,0.5873889919299229,0.6965,0.7527418624457759,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
93,0.5824647449004422,0.70075,0.752727754184531,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
94,0.5834667363743873,0.69885,0.7527080129856766,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
95,0.5810217050610075,0.70285,0.7527291872334184,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
96,0.5837054357027552,0.70015,0.752714354090681,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
97,0.5831431848987653,0.70085,0.7527205887843593,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
98,0.5795095748962111,0.7066,0.7527652738013617,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
99,0.5840306595252578,0.696,0.7527616622292771,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
100,0.5839635919613443,0.7007,0.7527453595374666,Lorenz-invariant Classifier,1e-6,0.01,0.1,100000
