epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
45,0.5661455569788814,0.71525,0.7724941513184304,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5706839868798852,0.71675,0.7724044105536376,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5611074483022094,0.7205,0.7724462369976681,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.5692578861489892,0.7135,0.7722572746276117,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5687670782208443,0.70925,0.7721966097392763,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5596867632120848,0.72225,0.772297155797877,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5703228823840618,0.70125,0.7721493731592306,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.5565562341362238,0.719,0.772455728868405,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.5619602343067527,0.70725,0.772442183343416,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5811169948428869,0.70325,0.7722767382209622,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5556643400341272,0.72075,0.7724771637883746,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.558283619582653,0.70875,0.7725661272849128,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
57,0.5524560948833823,0.72375,0.772783664431795,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
58,0.5572778210043907,0.71275,0.7728366083089531,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
59,0.5628326386213303,0.70575,0.7728745561099395,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
60,0.5571731496602297,0.71725,0.7730483459686641,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
61,0.5527708120644093,0.71625,0.7732161715759193,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
62,0.5567932706326246,0.7225,0.7734682467602584,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
63,0.5679970653727651,0.714,0.7734805266703868,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
64,0.5608626594766974,0.704,0.7734665600517279,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
65,0.5580969667062163,0.71625,0.7736266546037658,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
66,0.5589091293513775,0.7205,0.7737388744926734,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
67,0.5589688215404749,0.72325,0.7738485425790934,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
68,0.5586148537695408,0.7285,0.7739807211629127,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
69,0.5515565630048513,0.7245,0.7741602714771303,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
70,0.5626681307330728,0.719,0.7741732356091907,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
71,0.5640345243737102,0.7125,0.7742121389609317,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
72,0.5549533870071173,0.712,0.7743136123193076,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
73,0.5650724153965712,0.71975,0.7743322652977737,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
74,0.563279346562922,0.724,0.7743466683417187,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
75,0.5757236955687404,0.709,0.7742002489389697,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
76,0.5820238087326288,0.697,0.773983079589845,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
77,0.5613414254039526,0.72275,0.774019953654064,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
78,0.5618986450135708,0.713,0.7739715095020756,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
79,0.5713533097878098,0.71525,0.7739065659555207,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
80,0.5676073990762234,0.7115,0.773893767620726,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
81,0.5577276768162847,0.71875,0.7739197026101806,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
82,0.5614121071994305,0.7225,0.7740333566572041,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
83,0.5611979030072689,0.72,0.7740502464396783,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
84,0.5713006621226668,0.70575,0.7739285434205126,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
85,0.5918279131874442,0.7055,0.7737000847747167,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
86,0.5632664617151022,0.7165,0.7737088231460513,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
87,0.5647466275840998,0.7135,0.773682744747437,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
88,0.5631333868950605,0.70075,0.7737115537399892,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
89,0.5674807215109468,0.72025,0.7737520912965768,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
90,0.594558198004961,0.68975,0.7733175721075133,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
91,0.5587236965075135,0.725,0.7734171320746915,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
92,0.5690909754484892,0.71975,0.773427956145374,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
93,0.5653872909024358,0.7105,0.7734131094252806,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
94,0.5589563576504588,0.72125,0.7734795364204863,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
95,0.5541199678555131,0.72175,0.7736291075527331,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
96,0.5626509226858616,0.72575,0.7736528583564881,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
97,0.5663521261885762,0.7165,0.7735944571083377,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
98,0.5736546590924263,0.717,0.7735054836323292,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
99,0.5667718695476651,0.71325,0.7735352277422568,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
100,0.5689885783940554,0.71275,0.7735105456572559,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
