epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
82,0.5669544339179993,0.71725,0.7724833624704289,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
83,0.5565705765038729,0.72425,0.7726045581258328,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
84,0.5725721986964345,0.69,0.7724601780851891,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
85,0.5898275934159756,0.6965,0.7722694888241055,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
86,0.5815745126456022,0.70475,0.7720996363094206,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
87,0.5643919706344604,0.704,0.7720901206348113,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
88,0.5615644603967667,0.705,0.7721121525452306,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
89,0.5753234308212996,0.70575,0.7720127944836733,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
90,0.5665112417191267,0.709,0.7719870204878945,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
91,0.5634187459945679,0.72475,0.7720151062904594,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
92,0.5812436630949378,0.7165,0.7719406452812586,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
93,0.587484298273921,0.68875,0.7717139636653711,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
94,0.5704255905002356,0.71375,0.7717203839282537,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
95,0.5526623483747244,0.72175,0.771893696637106,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
96,0.5621294612064958,0.717,0.771927174744095,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
97,0.5717969853430986,0.71125,0.771885404422947,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
98,0.5767289083451033,0.69475,0.771763356337283,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
99,0.5730707803741097,0.70725,0.7717622864735727,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
100,0.5667754570022225,0.705,0.771786153211194,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
