epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
19,0.561309308762763,0.7089,0.7726005801368055,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
20,0.5675559873413888,0.70365,0.7724319431190332,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
21,0.5570259052477066,0.7131,0.7727290580132103,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
22,0.5672257823549258,0.7043,0.772648925282584,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
23,0.565406492371468,0.7072,0.7726531190391119,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
24,0.5636677257953935,0.70785,0.7727033685969953,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
25,0.5601216431256313,0.7133,0.7729093774581252,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
26,0.5549577349310468,0.7163,0.7732965052873767,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
27,0.5531001726912844,0.7124,0.7736639919445286,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
28,0.5668686949143744,0.7032,0.7734584733616271,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
29,0.5587786316491996,0.70995,0.7736902728803366,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
30,0.563204953624944,0.70775,0.7737044890497812,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
31,0.5555934541544337,0.71505,0.7740037858674916,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
32,0.5626178362946601,0.70765,0.7739946199009416,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
33,0.5618469138054332,0.7097,0.7739747304199789,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
34,0.5609085216264057,0.70995,0.774102653905804,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
35,0.5575287326885636,0.7093,0.774242598749809,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
36,0.5584283526156358,0.71005,0.7743712825936439,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
37,0.5622667658860516,0.7067,0.7743968564615843,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
38,0.5587365524784015,0.7072,0.7745038448643261,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
39,0.5577132212128609,0.71485,0.7745988064439205,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
40,0.5686899457767511,0.7055,0.7744104505180044,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
41,0.5609100821671212,0.71,0.7745097296304753,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
42,0.5604012993870268,0.711,0.7745989080575315,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
43,0.5616839560353832,0.7064,0.7746114507586932,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
44,0.562755521315678,0.707,0.7746212916154201,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
45,0.56512402558023,0.7072,0.7744843957972022,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
46,0.5679321478886209,0.7087,0.7743999287039319,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
47,0.5640104168159946,0.7063,0.7743535467059689,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
48,0.5568927537863422,0.712,0.7745035416717075,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
49,0.5549341263664755,0.7132,0.7746385869464427,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
50,0.5617966822757843,0.71045,0.7746439532532272,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
51,0.5543317868831051,0.71675,0.774792550201612,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
52,0.5568293853170553,0.71065,0.7749287916344625,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
53,0.5654130984263815,0.71015,0.7749123836886487,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
54,0.5623223639217911,0.70325,0.7749076307608929,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
55,0.5567717986881353,0.71795,0.7750347617036628,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
56,0.5561466061385574,0.7098,0.7752093991089057,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
57,0.5625318725397632,0.71105,0.7752906144576417,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
58,0.558645933107206,0.70855,0.7753585490555073,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
59,0.5515794013715853,0.7155,0.7755348535903412,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
60,0.5524646258278257,0.71795,0.7757267642406158,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
61,0.5622602076667129,0.70875,0.7757482232396148,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
62,0.5565951996168513,0.7127,0.7757981518950521,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
63,0.548507673725201,0.71565,0.775994026276005,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
64,0.5519472341628591,0.71325,0.7761512945777732,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
65,0.5538529096894963,0.70855,0.776236339279698,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
66,0.5649119110623743,0.7057,0.7762042603487357,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
67,0.5682757297518907,0.70515,0.7760465438566095,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
68,0.5526273081636732,0.71505,0.7761886194361307,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
69,0.5568152223802676,0.70795,0.7762618945685297,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
70,0.5617460166193118,0.70725,0.776269813684558,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
71,0.5626300670159091,0.70765,0.7762769704769479,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
72,0.5538919247259759,0.71915,0.7763957533429613,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
73,0.5535362400826375,0.7139,0.7765001470701886,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
74,0.5550285475269244,0.71685,0.7766069296784488,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
75,0.5559294960301393,0.71435,0.7767110981271064,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
76,0.5493483552887182,0.72095,0.7768801527193341,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
77,0.5566218912981118,0.70985,0.7769199633103007,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
78,0.5455754169612933,0.72125,0.7771137779347066,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
79,0.5556595568444319,0.7128,0.7771384038475774,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
80,0.5626569665541314,0.70675,0.777139535502245,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
81,0.5645706820639835,0.7102,0.7771087810859937,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
82,0.5555192089764176,0.71755,0.7772027434403853,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
83,0.5669140362056198,0.71215,0.7771893781403865,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
84,0.5564839553301502,0.71045,0.7772622698907203,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
85,0.5647088839749622,0.7084,0.7772453679399856,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
86,0.5532206217194818,0.71065,0.7773312154421873,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
87,0.5489103685898385,0.71285,0.7774702393280358,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
88,0.5539504145361056,0.7111,0.7775571412865304,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
89,0.5625780612040477,0.7095,0.7775696630255042,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
90,0.5590088667383619,0.71255,0.7776078587971375,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
91,0.5593051232729748,0.71015,0.7776580270333041,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
92,0.5499265161669178,0.7113,0.7777800181709904,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
93,0.563157967511256,0.6991,0.777718443508822,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
94,0.5516692181681372,0.7104,0.7778019047399141,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
95,0.5503364009841992,0.7196,0.7779059270867738,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
96,0.572170786417214,0.6987,0.7777560056803087,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
97,0.559822895534479,0.7089,0.7778032722891581,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
98,0.5416183536219749,0.7214,0.7779977168317743,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
99,0.5543638566497026,0.71575,0.77808829115157,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
100,0.5646323462960067,0.7025,0.7780294138832428,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,100000
