epoch,loss,acc,auc,model,lr,weight_decay,blur_size,general_classifier_preference,db_size
26,0.5674991961568594,0.717,0.769273417396063,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
27,0.5676426012068987,0.69975,0.7692131864668615,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
28,0.5662769488990307,0.7025,0.7694787981219621,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
29,0.5585880735889077,0.708,0.7697154171933617,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
30,0.5676197204738855,0.701,0.7695493391366839,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
31,0.5735363243147731,0.69575,0.7696010972697205,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
32,0.560286664403975,0.7095,0.769690443283774,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
33,0.5540506653487682,0.71875,0.7701257362223335,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
34,0.5690760044381022,0.7065,0.7700655628052285,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
35,0.5582222286611795,0.71225,0.7704146005860606,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
36,0.5617124326527119,0.70975,0.770681512108582,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
37,0.5621668687090278,0.69925,0.7706513633895637,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
38,0.5518428906798363,0.7235,0.7710433598779265,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
39,0.556162660010159,0.7175,0.7713928915020835,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
40,0.5743213398382068,0.6885,0.7711142975290807,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
41,0.562862578779459,0.70375,0.7712006744921137,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
42,0.5573847042396665,0.71675,0.7714186652935489,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
43,0.5733602065593004,0.695,0.7712521563624098,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
44,0.5592780048027635,0.72625,0.7714414075284767,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
45,0.5658719185739756,0.70375,0.7715166245097791,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
46,0.5691483281552792,0.7085,0.771471557824814,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
47,0.5536012770608068,0.71625,0.7716424619344674,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
48,0.568755910731852,0.706,0.7715056272792413,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
49,0.5686787031590939,0.70375,0.7714669369562345,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
50,0.5618378408253193,0.71375,0.7714903360695942,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
51,0.5674719633534551,0.7075,0.7714142611095911,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
52,0.5612212931737304,0.71325,0.771549856311117,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
53,0.5621100068092346,0.709,0.7715363983227986,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
54,0.5781173203140497,0.69325,0.7714501528711182,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
55,0.5590047016739845,0.706,0.7715255553563959,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
56,0.5556994173675776,0.70525,0.7716408846939043,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
57,0.5497643481940031,0.72,0.7718322470627733,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
58,0.5636192914098501,0.70425,0.7718332390869176,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
59,0.5630207071080804,0.7085,0.771827312355364,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
60,0.559875288978219,0.71,0.7718537824473803,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
61,0.5500938249751925,0.708,0.772067808506404,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
62,0.5595122091472149,0.7165,0.7722433638325243,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
63,0.566249961964786,0.70775,0.7722655927774474,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
64,0.5608537215739489,0.70325,0.772225747945131,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
65,0.5585851110517979,0.72025,0.7723266615157581,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
66,0.5577916074544191,0.7155,0.7724150041328341,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
67,0.5613785302266479,0.7155,0.7725045189672617,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
68,0.5607140194624662,0.7235,0.7726317895026203,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
69,0.5520630199462175,0.7205,0.7728251243552481,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
70,0.5515820011496544,0.72525,0.7729864453167085,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
71,0.5606898991391063,0.7035,0.7730552568050293,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
72,0.5533900568261743,0.7105,0.7732343800541724,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
73,0.5629088412970304,0.71125,0.7732760508050217,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
74,0.5598578304052353,0.72425,0.7733524984553707,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
75,0.5690914550796151,0.7,0.7733062260484601,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
76,0.5748754609376192,0.6975,0.773170937874646,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
77,0.5595112526789308,0.71275,0.7731991722642445,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
78,0.5540725085884333,0.714,0.7732533698516997,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
79,0.5765758510679007,0.711,0.7731065011628226,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
80,0.5662411879748106,0.7025,0.7730876274446179,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
81,0.5558182019740343,0.70925,0.7731428351839371,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
82,0.560356741771102,0.7185,0.7732319585460561,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
83,0.5503836218267679,0.7145,0.7733853864860928,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
84,0.562891467474401,0.7025,0.7733406456163032,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
85,0.5800470719113946,0.694,0.7732037595404049,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
86,0.5589528186246753,0.7145,0.7732450997499666,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
87,0.5620262064039707,0.7095,0.7732477845116952,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
88,0.5596027821302414,0.706,0.7732612221811666,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
89,0.570125182159245,0.713,0.7732282467919576,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
90,0.5650541204959154,0.699,0.7731866889029114,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
91,0.5574960242956877,0.72275,0.773257089987508,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
92,0.5609644632786512,0.72275,0.7733238890895372,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
93,0.5629646303132176,0.71075,0.7733281957111559,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
94,0.5614154953509569,0.71175,0.7733503652294356,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
95,0.5481100007891655,0.71725,0.773528393042649,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
96,0.549780017696321,0.72,0.77370573398859,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
97,0.5583010576665401,0.719,0.7737563485914241,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
98,0.571265509352088,0.7055,0.7736755807139665,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
99,0.5640311371535063,0.7135,0.7737169622232158,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
100,0.5677373837679625,0.7005,0.7736734822509429,Latent Space Pooled Hybrid Classifier,0.00001,0.01,0.1,,20000
