epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
70,0.5739547871053219,0.70625,0.7501809860411848,General PFN Classifier,0.00001,0.01,0.1,20000
71,0.5679671531543136,0.703,0.7504734581192976,General PFN Classifier,0.00001,0.01,0.1,20000
72,0.5690165851265192,0.698,0.7507097185906226,General PFN Classifier,0.00001,0.01,0.1,20000
73,0.5764091406017542,0.701,0.7508981403267595,General PFN Classifier,0.00001,0.01,0.1,20000
74,0.5602483367547393,0.722,0.7512704905851695,General PFN Classifier,0.00001,0.01,0.1,20000
75,0.5692340862005949,0.70075,0.751489869323505,General PFN Classifier,0.00001,0.01,0.1,20000
76,0.5630721924826503,0.7105,0.7517487297650953,General PFN Classifier,0.00001,0.01,0.1,20000
77,0.5667132064700127,0.718,0.7521241946326268,General PFN Classifier,0.00001,0.01,0.1,20000
78,0.5817778399214149,0.69875,0.7521897049826513,General PFN Classifier,0.00001,0.01,0.1,20000
79,0.580403121188283,0.694,0.7522646945680217,General PFN Classifier,0.00001,0.01,0.1,20000
80,0.5733510842546821,0.69275,0.7524448433969357,General PFN Classifier,0.00001,0.01,0.1,20000
81,0.5736294900998473,0.7015,0.7526261174989302,General PFN Classifier,0.00001,0.01,0.1,20000
82,0.5691326623782516,0.69625,0.7528973415372994,General PFN Classifier,0.00001,0.01,0.1,20000
83,0.5637607648968697,0.71475,0.7532418705769206,General PFN Classifier,0.00001,0.01,0.1,20000
84,0.5843189302831888,0.698,0.7532790191220801,General PFN Classifier,0.00001,0.01,0.1,20000
85,0.5819369712844491,0.70375,0.7534867148083058,General PFN Classifier,0.00001,0.01,0.1,20000
86,0.572698587551713,0.709,0.7536992901042546,General PFN Classifier,0.00001,0.01,0.1,20000
87,0.5759741133078933,0.7065,0.7538693016525501,General PFN Classifier,0.00001,0.01,0.1,20000
88,0.5700955139473081,0.70675,0.7541461725812051,General PFN Classifier,0.00001,0.01,0.1,20000
89,0.5845915218815207,0.70025,0.7542058162283415,General PFN Classifier,0.00001,0.01,0.1,20000
90,0.5617685969918966,0.71375,0.7544744968267795,General PFN Classifier,0.00001,0.01,0.1,20000
91,0.5742520224303007,0.6975,0.7546065093341284,General PFN Classifier,0.00001,0.01,0.1,20000
92,0.5770864877849817,0.704,0.7548053146973752,General PFN Classifier,0.00001,0.01,0.1,20000
93,0.58155064471066,0.698,0.7548739395271108,General PFN Classifier,0.00001,0.01,0.1,20000
94,0.576808825135231,0.7025,0.7549487333438492,General PFN Classifier,0.00001,0.01,0.1,20000
95,0.5778028229251504,0.70625,0.7551076496103153,General PFN Classifier,0.00001,0.01,0.1,20000
96,0.5721785631030798,0.69325,0.7552120459276372,General PFN Classifier,0.00001,0.01,0.1,20000
97,0.5800264962017536,0.69875,0.7553265532696198,General PFN Classifier,0.00001,0.01,0.1,20000
98,0.5785804931074381,0.70625,0.7554678267918288,General PFN Classifier,0.00001,0.01,0.1,20000
99,0.5838028863072395,0.698,0.7555777563437086,General PFN Classifier,0.00001,0.01,0.1,20000
100,0.5559430019930005,0.7115,0.7558628777861951,General PFN Classifier,0.00001,0.01,0.1,20000
