epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
24,0.6025073677301407,0.68,0.7126295640650094,General PFN Classifier,0.00001,0.01,0.1,20000
25,0.5942048486322165,0.67925,0.7138191345345519,General PFN Classifier,0.00001,0.01,0.1,20000
26,0.5912997461855412,0.6825,0.7152035003549495,General PFN Classifier,0.00001,0.01,0.1,20000
27,0.5929647050797939,0.67575,0.7162455658455336,General PFN Classifier,0.00001,0.01,0.1,20000
28,0.5906590018421412,0.69075,0.7176720816889026,General PFN Classifier,0.00001,0.01,0.1,20000
29,0.6124006323516369,0.677,0.7181027919608411,General PFN Classifier,0.00001,0.01,0.1,20000
30,0.6038631051778793,0.68525,0.7186900145686596,General PFN Classifier,0.00001,0.01,0.1,20000
31,0.5876973047852516,0.70025,0.7195815838871613,General PFN Classifier,0.00001,0.01,0.1,20000
32,0.5989634785801172,0.67825,0.7203523602997692,General PFN Classifier,0.00001,0.01,0.1,20000
33,0.5964185483753681,0.67425,0.7208275071422611,General PFN Classifier,0.00001,0.01,0.1,20000
34,0.5774329826235771,0.707,0.7221702440195239,General PFN Classifier,0.00001,0.01,0.1,20000
35,0.5828453414142132,0.69275,0.7231276917901216,General PFN Classifier,0.00001,0.01,0.1,20000
36,0.5872441167011857,0.6915,0.7239509701030742,General PFN Classifier,0.00001,0.01,0.1,20000
37,0.5887043252587318,0.692,0.7246421372944897,General PFN Classifier,0.00001,0.01,0.1,20000
38,0.5894227270036936,0.691,0.7254443449748916,General PFN Classifier,0.00001,0.01,0.1,20000
39,0.5916220108047128,0.68275,0.726051212337134,General PFN Classifier,0.00001,0.01,0.1,20000
40,0.5945086218416691,0.6805,0.7264216604374542,General PFN Classifier,0.00001,0.01,0.1,20000
41,0.5807825662195683,0.70425,0.7272715318695917,General PFN Classifier,0.00001,0.01,0.1,20000
42,0.5902037285268307,0.67875,0.7276891798951405,General PFN Classifier,0.00001,0.01,0.1,20000
43,0.5996385514736176,0.6915,0.728210478688486,General PFN Classifier,0.00001,0.01,0.1,20000
44,0.5884466487914324,0.69475,0.7288188887350486,General PFN Classifier,0.00001,0.01,0.1,20000
45,0.5871253255754709,0.68,0.7292605804927635,General PFN Classifier,0.00001,0.01,0.1,20000
46,0.5884533748030663,0.69275,0.729670299840703,General PFN Classifier,0.00001,0.01,0.1,20000
47,0.5953524764627218,0.68625,0.7298981128376051,General PFN Classifier,0.00001,0.01,0.1,20000
48,0.5854341629892588,0.68725,0.7303448720426948,General PFN Classifier,0.00001,0.01,0.1,20000
49,0.5861369352787733,0.68675,0.7307754776029237,General PFN Classifier,0.00001,0.01,0.1,20000
50,0.5811895355582237,0.7025,0.7313744924400445,General PFN Classifier,0.00001,0.01,0.1,20000
51,0.5807706750929356,0.6955,0.7318824766914829,General PFN Classifier,0.00001,0.01,0.1,20000
52,0.5837406571954489,0.68,0.7321787219927294,General PFN Classifier,0.00001,0.01,0.1,20000
53,0.5895649418234825,0.68725,0.7324404395506193,General PFN Classifier,0.00001,0.01,0.1,20000
54,0.5896821115165949,0.70025,0.7327750812484382,General PFN Classifier,0.00001,0.01,0.1,20000
55,0.5784419719129801,0.69775,0.7332833027341535,General PFN Classifier,0.00001,0.01,0.1,20000
56,0.5913396868854761,0.6875,0.7335120479774933,General PFN Classifier,0.00001,0.01,0.1,20000
57,0.5805423837155104,0.691,0.7339236346590494,General PFN Classifier,0.00001,0.01,0.1,20000
58,0.5801606355234981,0.68475,0.734340533906443,General PFN Classifier,0.00001,0.01,0.1,20000
59,0.5767405070364475,0.69825,0.7348413530506736,General PFN Classifier,0.00001,0.01,0.1,20000
60,0.577057832852006,0.70325,0.7353216930350984,General PFN Classifier,0.00001,0.01,0.1,20000
61,0.5792801417410374,0.69175,0.7357028563838458,General PFN Classifier,0.00001,0.01,0.1,20000
62,0.5824110060930252,0.6945,0.7359969962009069,General PFN Classifier,0.00001,0.01,0.1,20000
63,0.588789988309145,0.6905,0.736255156163413,General PFN Classifier,0.00001,0.01,0.1,20000
64,0.5789051009342074,0.6885,0.7365196808739761,General PFN Classifier,0.00001,0.01,0.1,20000
65,0.6001002136617899,0.68125,0.7366085972970093,General PFN Classifier,0.00001,0.01,0.1,20000
66,0.5804098211228848,0.69425,0.7369717331325709,General PFN Classifier,0.00001,0.01,0.1,20000
67,0.5823438074439764,0.68775,0.7372496577289278,General PFN Classifier,0.00001,0.01,0.1,20000
68,0.5932278521358967,0.67625,0.7372982359342788,General PFN Classifier,0.00001,0.01,0.1,20000
69,0.5763940438628197,0.69025,0.7375823809760786,General PFN Classifier,0.00001,0.01,0.1,20000
70,0.5710853012278676,0.698,0.7379558394734683,General PFN Classifier,0.00001,0.01,0.1,20000
71,0.5785310715436935,0.6985,0.7382538627849105,General PFN Classifier,0.00001,0.01,0.1,20000
72,0.5707615967839956,0.70775,0.7387767140076367,General PFN Classifier,0.00001,0.01,0.1,20000
73,0.566173367202282,0.71175,0.7393288231832578,General PFN Classifier,0.00001,0.01,0.1,20000
74,0.591994471848011,0.6925,0.7394558815894022,General PFN Classifier,0.00001,0.01,0.1,20000
75,0.5820126803591847,0.69625,0.7397720057831978,General PFN Classifier,0.00001,0.01,0.1,20000
76,0.57182233966887,0.702,0.7401452104168111,General PFN Classifier,0.00001,0.01,0.1,20000
77,0.5897616781294346,0.6875,0.7402990065123726,General PFN Classifier,0.00001,0.01,0.1,20000
78,0.5747214704751968,0.69525,0.740491202558327,General PFN Classifier,0.00001,0.01,0.1,20000
79,0.5796713531017303,0.69225,0.7406859354694297,General PFN Classifier,0.00001,0.01,0.1,20000
80,0.5807149969041348,0.699,0.7409737658345698,General PFN Classifier,0.00001,0.01,0.1,20000
81,0.5793602149933577,0.69625,0.7412562040936661,General PFN Classifier,0.00001,0.01,0.1,20000
82,0.5861471649259329,0.68975,0.7413630095086496,General PFN Classifier,0.00001,0.01,0.1,20000
83,0.5740694142878056,0.70925,0.7417562760428305,General PFN Classifier,0.00001,0.01,0.1,20000
84,0.5896959975361824,0.689,0.7418091879704329,General PFN Classifier,0.00001,0.01,0.1,20000
85,0.5901079475879669,0.69475,0.741982414166272,General PFN Classifier,0.00001,0.01,0.1,20000
86,0.5779054015874863,0.69375,0.7422927063048947,General PFN Classifier,0.00001,0.01,0.1,20000
87,0.578313167206943,0.6995,0.7425225626942448,General PFN Classifier,0.00001,0.01,0.1,20000
88,0.5641391556710005,0.70625,0.74292666727664,General PFN Classifier,0.00001,0.01,0.1,20000
89,0.5808466877788305,0.69575,0.7431607332273281,General PFN Classifier,0.00001,0.01,0.1,20000
90,0.5843180064111948,0.6955,0.7433639139552694,General PFN Classifier,0.00001,0.01,0.1,20000
91,0.5601524747908115,0.7065,0.7437994603054199,General PFN Classifier,0.00001,0.01,0.1,20000
92,0.5772906644269824,0.701,0.7439936836317427,General PFN Classifier,0.00001,0.01,0.1,20000
93,0.5799641543999314,0.69525,0.7441816799112585,General PFN Classifier,0.00001,0.01,0.1,20000
94,0.5872829258441925,0.6955,0.7443247962712919,General PFN Classifier,0.00001,0.01,0.1,20000
95,0.5866051893681288,0.688,0.7443720475682796,General PFN Classifier,0.00001,0.01,0.1,20000
96,0.566604858264327,0.70225,0.7447016227461477,General PFN Classifier,0.00001,0.01,0.1,20000
97,0.5873290318995714,0.69075,0.7448374328747133,General PFN Classifier,0.00001,0.01,0.1,20000
98,0.5872820969671011,0.68375,0.7449075430215353,General PFN Classifier,0.00001,0.01,0.1,20000
99,0.5762112010270357,0.696,0.7451255219196086,General PFN Classifier,0.00001,0.01,0.1,20000
100,0.5786521378904581,0.6885,0.7453124797316905,General PFN Classifier,0.00001,0.01,0.1,20000
