epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
44,0.5570318960839775,0.71585,0.7720546864587189,General PFN Classifier,0.00001,0.01,0.1,100000
45,0.5553003255349056,0.7094,0.7722405340697439,General PFN Classifier,0.00001,0.01,0.1,100000
46,0.5525605160339623,0.7173,0.7725264224345969,General PFN Classifier,0.00001,0.01,0.1,100000
47,0.557978155696468,0.70655,0.7726356461148192,General PFN Classifier,0.00001,0.01,0.1,100000
48,0.5524419092448654,0.7213,0.7729324226432064,General PFN Classifier,0.00001,0.01,0.1,100000
49,0.5522257294624474,0.7145,0.7732309175636551,General PFN Classifier,0.00001,0.01,0.1,100000
50,0.5435610768521667,0.72415,0.7736866398750759,General PFN Classifier,0.00001,0.01,0.1,100000
51,0.5513316073994727,0.7176,0.7739072220590743,General PFN Classifier,0.00001,0.01,0.1,100000
52,0.5468972287360271,0.72025,0.7742388898071307,General PFN Classifier,0.00001,0.01,0.1,100000
53,0.550651467150184,0.718,0.7744744579140495,General PFN Classifier,0.00001,0.01,0.1,100000
54,0.5528680391752037,0.7153,0.7747241753315518,General PFN Classifier,0.00001,0.01,0.1,100000
55,0.5534876239527563,0.71525,0.7749183620125841,General PFN Classifier,0.00001,0.01,0.1,100000
56,0.5527387734051723,0.71425,0.7751145372381466,General PFN Classifier,0.00001,0.01,0.1,100000
57,0.5503551823318384,0.71515,0.7753833086964853,General PFN Classifier,0.00001,0.01,0.1,100000
58,0.552896365048779,0.714,0.7755605225993458,General PFN Classifier,0.00001,0.01,0.1,100000
59,0.5470386997909303,0.7178,0.7758010440211786,General PFN Classifier,0.00001,0.01,0.1,100000
60,0.548042120447584,0.7176,0.7760455893458653,General PFN Classifier,0.00001,0.01,0.1,100000
61,0.5474320936734509,0.71565,0.7762862313254516,General PFN Classifier,0.00001,0.01,0.1,100000
62,0.5506430516956718,0.71415,0.7764765003288866,General PFN Classifier,0.00001,0.01,0.1,100000
63,0.5605700929073771,0.7055,0.776504917344888,General PFN Classifier,0.00001,0.01,0.1,100000
64,0.5484255056851989,0.719,0.7767314955221588,General PFN Classifier,0.00001,0.01,0.1,100000
65,0.5454692466623464,0.7206,0.7769812757568807,General PFN Classifier,0.00001,0.01,0.1,100000
66,0.5574363944636789,0.70795,0.7770319834721529,General PFN Classifier,0.00001,0.01,0.1,100000
67,0.544541127552652,0.72225,0.7772944160540992,General PFN Classifier,0.00001,0.01,0.1,100000
68,0.5473332999238543,0.71945,0.777514300027726,General PFN Classifier,0.00001,0.01,0.1,100000
69,0.5438122158976877,0.72275,0.7777848218775595,General PFN Classifier,0.00001,0.01,0.1,100000
70,0.5450164446025897,0.7228,0.778017417216315,General PFN Classifier,0.00001,0.01,0.1,100000
71,0.5493640990773584,0.72155,0.7781927733514401,General PFN Classifier,0.00001,0.01,0.1,100000
72,0.552680227217401,0.71575,0.7783026956776444,General PFN Classifier,0.00001,0.01,0.1,100000
73,0.5472186775344192,0.71945,0.7784941846885373,General PFN Classifier,0.00001,0.01,0.1,100000
74,0.5406689636266915,0.72285,0.7787515946779688,General PFN Classifier,0.00001,0.01,0.1,100000
75,0.5414986785050411,0.72685,0.7790171949050628,General PFN Classifier,0.00001,0.01,0.1,100000
76,0.5463761176652969,0.72245,0.779193908521109,General PFN Classifier,0.00001,0.01,0.1,100000
77,0.541388228630564,0.72475,0.7794284864476823,General PFN Classifier,0.00001,0.01,0.1,100000
78,0.5406143547623021,0.724,0.7796593726458803,General PFN Classifier,0.00001,0.01,0.1,100000
79,0.5407355621362188,0.7212,0.7798679336439072,General PFN Classifier,0.00001,0.01,0.1,100000
80,0.5381274959843629,0.7271,0.7801397194058004,General PFN Classifier,0.00001,0.01,0.1,100000
81,0.5488192757983117,0.7173,0.780263937798755,General PFN Classifier,0.00001,0.01,0.1,100000
82,0.5431462439002505,0.7267,0.7804501471254508,General PFN Classifier,0.00001,0.01,0.1,100000
83,0.5423020449033968,0.7256,0.7806667475375065,General PFN Classifier,0.00001,0.01,0.1,100000
84,0.5388215618908025,0.7251,0.7809092076791494,General PFN Classifier,0.00001,0.01,0.1,100000
85,0.5354540201888722,0.7234,0.7811571287402228,General PFN Classifier,0.00001,0.01,0.1,100000
86,0.539618133929125,0.72765,0.7813691186559746,General PFN Classifier,0.00001,0.01,0.1,100000
87,0.5443612428227808,0.72085,0.7815176784551535,General PFN Classifier,0.00001,0.01,0.1,100000
88,0.5375596322831074,0.7232,0.7817456201017181,General PFN Classifier,0.00001,0.01,0.1,100000
89,0.5330383352413299,0.7308,0.7820052580240705,General PFN Classifier,0.00001,0.01,0.1,100000
90,0.5536577726245686,0.713,0.7820364401545569,General PFN Classifier,0.00001,0.01,0.1,100000
91,0.5369285288130402,0.72515,0.7822562332788225,General PFN Classifier,0.00001,0.01,0.1,100000
92,0.5358744100400596,0.7293,0.7824991600183273,General PFN Classifier,0.00001,0.01,0.1,100000
93,0.5348390204131983,0.7275,0.782720290296777,General PFN Classifier,0.00001,0.01,0.1,100000
94,0.5432051611933738,0.72385,0.782854596047385,General PFN Classifier,0.00001,0.01,0.1,100000
95,0.5395917748190036,0.72325,0.7830437485312962,General PFN Classifier,0.00001,0.01,0.1,100000
96,0.5472012756356768,0.71245,0.7831330239796501,General PFN Classifier,0.00001,0.01,0.1,100000
97,0.5449748504313694,0.71715,0.7832582489784313,General PFN Classifier,0.00001,0.01,0.1,100000
98,0.5438210436492968,0.716,0.7833947240065975,General PFN Classifier,0.00001,0.01,0.1,100000
99,0.5404072153340479,0.7236,0.7835554830069282,General PFN Classifier,0.00001,0.01,0.1,100000
100,0.5409040010658799,0.7212,0.7837020532938458,General PFN Classifier,0.00001,0.01,0.1,100000
