epoch,loss,acc,auc,model,lr,weight_decay,blur_size,db_size
63,0.5857462584972382,0.6975,0.7421793393155303,General PFN Classifier,0.00001,0.01,0.1,20000
64,0.5740604121237993,0.6975,0.7424902554293094,General PFN Classifier,0.00001,0.01,0.1,20000
65,0.5887399110943079,0.682,0.742466727385801,General PFN Classifier,0.00001,0.01,0.1,20000
66,0.5840367451310158,0.68975,0.7427937611113772,General PFN Classifier,0.00001,0.01,0.1,20000
67,0.5660454798489809,0.7125,0.7432438597977021,General PFN Classifier,0.00001,0.01,0.1,20000
68,0.5836524795740843,0.69625,0.7433389441725001,General PFN Classifier,0.00001,0.01,0.1,20000
69,0.5714187324047089,0.70525,0.7438354663236355,General PFN Classifier,0.00001,0.01,0.1,20000
70,0.5777125488966703,0.69775,0.744058910924755,General PFN Classifier,0.00001,0.01,0.1,20000
71,0.5760400807484984,0.69825,0.7443055233458108,General PFN Classifier,0.00001,0.01,0.1,20000
72,0.5733684524893761,0.69975,0.744538446946907,General PFN Classifier,0.00001,0.01,0.1,20000
73,0.5737599125131965,0.7005,0.7447415451128853,General PFN Classifier,0.00001,0.01,0.1,20000
74,0.5794520303606987,0.699,0.7449566556288492,General PFN Classifier,0.00001,0.01,0.1,20000
75,0.5715274782851338,0.7015,0.7452354522135659,General PFN Classifier,0.00001,0.01,0.1,20000
76,0.5801883768290281,0.6975,0.745412298953943,General PFN Classifier,0.00001,0.01,0.1,20000
77,0.5727753145620227,0.705,0.7457914713583991,General PFN Classifier,0.00001,0.01,0.1,20000
78,0.5761565752327442,0.697,0.7459729226267408,General PFN Classifier,0.00001,0.01,0.1,20000
79,0.5662445109337568,0.706,0.7463349341561067,General PFN Classifier,0.00001,0.01,0.1,20000
80,0.5685140630230308,0.71075,0.746693199925694,General PFN Classifier,0.00001,0.01,0.1,20000
81,0.568217839114368,0.7065,0.747034184522827,General PFN Classifier,0.00001,0.01,0.1,20000
82,0.5792822297662497,0.69775,0.747280001574733,General PFN Classifier,0.00001,0.01,0.1,20000
83,0.5658680181950331,0.71575,0.7476642135599199,General PFN Classifier,0.00001,0.01,0.1,20000
84,0.5709503768011928,0.7,0.7478851120060315,General PFN Classifier,0.00001,0.01,0.1,20000
85,0.5681743249297142,0.71325,0.74824946001688,General PFN Classifier,0.00001,0.01,0.1,20000
86,0.5540879955515265,0.718,0.7487466208541622,General PFN Classifier,0.00001,0.01,0.1,20000
87,0.5698890862986445,0.7165,0.7490334844530974,General PFN Classifier,0.00001,0.01,0.1,20000
88,0.5754623617976904,0.7025,0.7492122085974636,General PFN Classifier,0.00001,0.01,0.1,20000
89,0.5648057088255882,0.69825,0.7494584884987271,General PFN Classifier,0.00001,0.01,0.1,20000
90,0.5856859907507896,0.69125,0.7495283279430048,General PFN Classifier,0.00001,0.01,0.1,20000
91,0.5474876509979367,0.72225,0.7500455553418969,General PFN Classifier,0.00001,0.01,0.1,20000
92,0.5609132740646601,0.7135,0.7503816894975461,General PFN Classifier,0.00001,0.01,0.1,20000
93,0.5755666512995958,0.7025,0.7505127703205768,General PFN Classifier,0.00001,0.01,0.1,20000
94,0.5818893555551767,0.687,0.7505292700471229,General PFN Classifier,0.00001,0.01,0.1,20000
95,0.5581359080970287,0.71475,0.7508531780805267,General PFN Classifier,0.00001,0.01,0.1,20000
96,0.566250192001462,0.7085,0.7510713403204182,General PFN Classifier,0.00001,0.01,0.1,20000
97,0.580283809453249,0.70025,0.7511021728769686,General PFN Classifier,0.00001,0.01,0.1,20000
98,0.5816248264163733,0.7065,0.7512022339195903,General PFN Classifier,0.00001,0.01,0.1,20000
99,0.5785297099500895,0.7085,0.7513409865327457,General PFN Classifier,0.00001,0.01,0.1,20000
100,0.5769206527620554,0.7,0.7514723724008485,General PFN Classifier,0.00001,0.01,0.1,20000
